"domain","source_id","state_key","source_file","source_sha256","source_class","character_id","rendered_character_id","export_strategy","frame_count","selected_frame","content_rect_twips","width","height","runtime_asset","runtime_sha256","processing_status","error"
"farm","86","sprout","ui/allcrops/Crop_86_0.swf","94bb21fcb5f0a2dde678de033670d11cedfa1e79aa341bf671c51ba545f185fc","Crop_86_0","4","4","root-symbol","1","0","1629,674,1954,989","17","16","apps/web/public/assets/manor/v7-runtime/crops/86/sprout.png","630bf049339383b4aeab5cff8581f5a6a69fdc74b8d27d8847de50086b826ef0","exported-root-symbol",
"farm","86","young","ui/allcrops/Crop_86_1.swf","40022e475cc8538fdea0380cca181493de2cd8a03dfeaaf39764092b51607ebe","Crop_86_1","4","4","root-symbol","1","0","1592,403,1988,1003","20","30","apps/web/public/assets/manor/v7-runtime/crops/86/young.png","b54ce0a95c2bd6ebbf0fd66ecbe8b57585089f4864a6ec5ead63719dd4a796be","exported-root-symbol",
"farm","86","growing","ui/allcrops/Crop_86_2.swf","04777baf7000a39f334f9bf3f4be15d00f5002168b6e28cf0fd27b23f475cf4e","Crop_86_2","14","14","root-symbol","1","0","1332,-225,2307,1146","49","69","apps/web/public/assets/manor/v7-runtime/crops/86/growing.png","361e0ccc3a3c314ddf73b2e17022c5d8efb3e3e9b8b359dfff2e04c11ef6eb58","exported-root-symbol",
"farm","86","mature","ui/allcrops/Crop_86_3.swf","2caaf1baca146436c1022d2faaa1637638490229a86b0aba8f97a7a10ccee59e","Crop_86_3","30","30","root-symbol","1","0","631,-1491,3207,1207","129","135","apps/web/public/assets/manor/v7-runtime/crops/86/mature.png","49e3f1f38731fa70662330e3fb3fd99a5566a98bb266d41b8caa4a62335032eb","exported-root-symbol",
"farm","86","withered","ui/allcrops/Crop_86_4.swf","6f3d20566f1ff0dfb0df1e6595a125c13b5f364bec69a706755e93177150d810","Crop_86_6","3","3","root-symbol","1","0","771,-31,3307,1098","127","57","apps/web/public/assets/manor/v7-runtime/crops/86/withered.png","1869bcefa1fb64e99843f9b6d8fff370e2f5fa50ed4e01b61c24719043ab102b","exported-root-symbol",
"farm","87","seed","ui/allcrops/Crop_87_Seed.swf","d27e019324273b17c66b114a875fb7f5b415559655cd1da601421648639e96fa","Crop_87_Seed","9","9","root-symbol","1","0","112,33,844,1194","37","59","apps/web/public/assets/manor/v7-runtime/crops/87/seed.png","c9560dcec048fcf6c2bbb4122ec3f8aeab1935059c9c4a4a278ba4d8cf2edd30","exported-root-symbol",
"farm","87","sprout","ui/allcrops/Crop_87_0.swf","f47daadec938119d437508ee6a1ee729a8ac4574c7b63c3e001a14c8e33d0361","Crop_87_0","11","11","root-symbol","1","0","1770,314,2203,993","22","34","apps/web/public/assets/manor/v7-runtime/crops/87/sprout.png","571f55a76220e07b58e516fd5b18a2a425fc36992b0d983bd2e39240c9e56307","exported-root-symbol",
"farm","87","young","ui/allcrops/Crop_87_1.swf","4ad4758f5e5fe1cabe034d10584e99749682078ff2648a23c04cf40c16c480b5","Crop_87_1","13","13","root-symbol","1","0","1571,141,2379,1027","41","45","apps/web/public/assets/manor/v7-runtime/crops/87/young.png","281b34c2bc6f1a9df74b83887f1a1272df3420787dd07445bdd46d68128675fa","exported-root-symbol",
"farm","87","growing","ui/allcrops/Crop_87_2.swf","fc5571dda99fe3108e21216c819b4ed15a167eca36a389743d89bac5dbf3449a","Crop_87_2","14","14","root-symbol","1","0","1448,-435,2492,1145","53","79","apps/web/public/assets/manor/v7-runtime/crops/87/growing.png","4fa22b8033de02fdd2911ce3b25aee3388b13eb4f37cd9d1aa05c28d114f49d7","exported-root-symbol",
"farm","87","mature","ui/allcrops/Crop_87_3.swf","51d06a9bf34c3631591111c47d19694c5d97ef65eeb1ab307454003d8b243f94","Crop_87_3","74","74","root-symbol","1","0","826,-1237,3129,1316","116","128","apps/web/public/assets/manor/v7-runtime/crops/87/mature.png","33e6f9b9922f174233cad636e573b57872b048125997d05c750fa44d142f407a","exported-root-symbol",
"farm","87","withered","ui/allcrops/Crop_87_4.swf","d770b93e9f5714e9d143872a54612289cc7fde81f9a63a205cdf6fe8be5bed3b","Crop_87_6","3","3","root-symbol","1","0","810,6,3346,1135","127","57","apps/web/public/assets/manor/v7-runtime/crops/87/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","88","seed","ui/allcrops/Crop_88_Seed.swf","eb77d3ccccd84faa5008944cb4cc399f286a8ccb18525c730f1a5bf9fe145d38","Crop_88_Seed","6","6","root-symbol","1","0","91,42,999,1204","46","59","apps/web/public/assets/manor/v7-runtime/crops/88/seed.png","71ca965e1548b213835e855b1ccce68dd7b6b5ae4b2ebd840e9d92b9d80437e4","exported-root-symbol",
"farm","88","sprout","ui/allcrops/Crop_88_0.swf","b060ca4bbd72acd8815488856e38cc06ec98c0afff3b6228cd5919660b70de69","Crop_88_0","5","5","root-symbol","1","0","1523,341,2346,1102","42","39","apps/web/public/assets/manor/v7-runtime/crops/88/sprout.png","67bab0d4a89acdd9c6ed2e4743ed9c7a48aeec896954c26b050e1c2c3ab594ce","exported-root-symbol",
"farm","88","young","ui/allcrops/Crop_88_1.swf","8c32ca96b6f261508ad95c811daa959e7beb993842fc78d857a7ddd53ffe0bd5","Crop_88_1","6","6","root-symbol","1","0","1524,-125,2347,1102","42","62","apps/web/public/assets/manor/v7-runtime/crops/88/young.png","2a3079586b313a923a43b350ddca0737e34f4a746e1bbf4458efd76eafa5eb21","exported-root-symbol",
"farm","88","growing","ui/allcrops/Crop_88_2.swf","0b33a5c6524025049f0e3636f0d5173e2157c63a1013cb51c75094b7d98aee12","Crop_88_2","9","9","root-symbol","1","0","1303,-411,2648,1209","68","81","apps/web/public/assets/manor/v7-runtime/crops/88/growing.png","459dfade1de3f23b150d2c7c57ab5ca9e838681e24c693d5751365edd533fa9e","exported-root-symbol",
"farm","88","mature","ui/allcrops/Crop_88_3.swf","97d81c5bf88800b237705417682b9ee1447c81ab7f49ca265d5b354140e05f53","Crop_88_3","16","16","root-symbol","1","0","727,-1518,3141,1315","121","142","apps/web/public/assets/manor/v7-runtime/crops/88/mature.png","9a6b93a62be1071cb49218d851a992761e7fcd34492db4b2f31be5d777f667cb","exported-root-symbol",
"farm","88","withered","ui/allcrops/Crop_88_4.swf","20fb384c21f2bb32a32d68f85db41bb101c1fb3865a4f438e00f50cafca9f252","Crop_88_6","3","3","root-symbol","1","0","731,1,3267,1130","127","57","apps/web/public/assets/manor/v7-runtime/crops/88/withered.png","15a03115f6e4ff1b746be687cdb88104df7c9c52266fd98723ca0f123ceea83c","exported-root-symbol",
"farm","89","seed","ui/allcrops/Crop_89_Seed.swf","f828cc8e0b7eac7d454bb641bfc14beddf7de8e7a96beb869d57fad7c6d30d50","Crop_89_Seed","6","6","root-symbol","1","0","83,182,1297,1271","61","55","apps/web/public/assets/manor/v7-runtime/crops/89/seed.png","8ad9854f59e9b20e0b35940491f101732e62a4e0f8cceee872e5f7902c271bc0","exported-root-symbol",
"farm","89","sprout","ui/allcrops/Crop_89_0.swf","1404e2c74ab7256cd00299a51570a86be60c1a70c5733c627e28e64f827352dc","Crop_89_0","5","5","root-symbol","1","0","1752,493,2089,1014","17","27","apps/web/public/assets/manor/v7-runtime/crops/89/sprout.png","e762a388d1a28f5393d04b46e0b674e311b5757c9c528cab8567ed6940fd0764","exported-root-symbol",
"farm","89","young","ui/allcrops/Crop_89_1.swf","973b1d97e2527152b7756f758e2099e9f4676f9f3b44951a947639744d8c447c","Crop_89_1","7","7","root-symbol","1","0","1537,412,2224,1041","35","32","apps/web/public/assets/manor/v7-runtime/crops/89/young.png","1eb8a5aed09bfc8624ca7ad694ab70ccf07ddf8ce223971995e410da6df8b881","exported-root-symbol",
"farm","89","growing","ui/allcrops/Crop_89_2.swf","a170f4242831a6c001ca8860b8b564ef8cba8da7a2d7edbeeb09986f4c7edb2d","Crop_89_2","10","10","root-symbol","1","0","1465,92,2342,1056","44","49","apps/web/public/assets/manor/v7-runtime/crops/89/growing.png","f6647a9888a84750309ea1c3d540befb2e6939e6040c96dff4ad4e1ea2d93258","exported-root-symbol",
"farm","89","mature","ui/allcrops/Crop_89_3.swf","a7105b8744434136ea7baa13e82d5d82c989bdf65c02d40b9243d5ea34d4fbdd","Crop_89_3","23","23","root-symbol","1","0","579,-1159,3327,1210","138","119","apps/web/public/assets/manor/v7-runtime/crops/89/mature.png","ba8e7a64261a5e2adf232165ad37c6f8c42838047756b7ab5b234f3bd9f83877","exported-root-symbol",
"farm","89","withered","ui/allcrops/Crop_89_4.swf","abd9b894219b80eda9b28e2ef42cb5e2c0344ce2f3b0c43ff2a0aa08061b688d","Crop_89_6","3","3","root-symbol","1","0","690,4,3226,1133","127","57","apps/web/public/assets/manor/v7-runtime/crops/89/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","90","seed","ui/allcrops/Crop_90_Seed.swf","3082b84149d152e059c37afeb657d277b3e7940032658fb3c416e164e1b3be8c","Crop_90_Seed","4","4","root-symbol","1","0","119,54,1278,1120","58","54","apps/web/public/assets/manor/v7-runtime/crops/90/seed.png","606400fc7ea7862639a9502c91b1db1cd162e9406ed6b5b86b8080f044feede5","exported-root-symbol",
"farm","90","sprout","ui/allcrops/Crop_90_0.swf","e2e7dcbd5d3b20a4a23316c54347534c3171f11079ed48f2a59001f7b58c44a0","Crop_90_0","6","6","root-symbol","1","0","1648,545,2212,996","29","23","apps/web/public/assets/manor/v7-runtime/crops/90/sprout.png","2c972049a8a63bc4b82da02c0a2f0a31629a4658c57c699836cfe2681e62325b","exported-root-symbol",
"farm","90","young","ui/allcrops/Crop_90_1.swf","e79b50b6a46b694522065c703ccacbb8f013306a0e926e419ff9e54626ae73ac","Crop_90_1","10","10","root-symbol","1","0","1503,262,2291,1027","40","39","apps/web/public/assets/manor/v7-runtime/crops/90/young.png","12e4154fc2c7a306ddf6529e96b49ef8fdef4a613f2cbe3e7344aecdfe08b28e","exported-root-symbol",
"farm","90","growing","ui/allcrops/Crop_90_2.swf","636fa1c0e224fed122161d658481c1e2ed5242e7445db2f83ca59272c21695d3","Crop_90_2","9","9","root-symbol","1","0","1274,-576,2523,1104","63","84","apps/web/public/assets/manor/v7-runtime/crops/90/growing.png","b2a336b3ff57b81e6923bc1a2727f93fe180d69cc25148f0dd54cce6c2900cda","exported-root-symbol",
"farm","90","mature","ui/allcrops/Crop_90_3.swf","05569d5e0a588ccdedc375e0094d4fbb90a87b1ae49245d8b3cf3584f1ce50a6","Crop_90_3","16","16","root-symbol","1","0","484,-1076,3117,1329","132","121","apps/web/public/assets/manor/v7-runtime/crops/90/mature.png","d7e73b2fd4c71bb407fea1b139015ee705efd8093c07a0a16f4df6e3dd122d68","exported-root-symbol",
"farm","90","withered","ui/allcrops/Crop_90_4.swf","fbee818372c7ee521b8daddc576182445a158fff907129839683abedaf38c7b0","Crop_90_6","3","3","root-symbol","1","0","689,-14,3225,1115","127","57","apps/web/public/assets/manor/v7-runtime/crops/90/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","100","seed","ui/allcrops/Crop_100_Seed.swf","2f010d9b4c66a7631706084abcdfca6f894bffdde302dd8372586e12e2f4f184","Crop_100_Seed","3","3","root-symbol","1","0","-20,-12,1047,1181","54","60","apps/web/public/assets/manor/v7-runtime/crops/100/seed.png","fb11210be3d7aaf885c6bb46c48ef9841a63742fbc0f54fb0da87eb634d9c16a","exported-root-symbol",
"farm","100","sprout","ui/allcrops/Crop_100_0.swf","6031d5f15934a0cc53a6c37310f8482ca821b0a5a8052990dc8650716f8db7f1","Crop_100_0","4","4","root-symbol","1","0","1674,522,2126,957","23","22","apps/web/public/assets/manor/v7-runtime/crops/100/sprout.png","3204325f2618f333e2b8fd83ad611e8ab468f8a551d8736fa39f106aa31f38cc","exported-root-symbol",
"farm","100","young","ui/allcrops/Crop_100_1.swf","08bb5af194bae40cba31885c3a476085b4bffd6b7d3c4a711c796a6228b0e863","Crop_100_1","3","3","root-symbol","1","0","1334,213,2427,1110","55","45","apps/web/public/assets/manor/v7-runtime/crops/100/young.png","607486234f302450862ee89a776c35bf954f90144ff4012c9a5139b4c792e1e6","exported-root-symbol",
"farm","100","growing","ui/allcrops/Crop_100_2.swf","3ca7d2ed0a39dad222bf6ae2079459bc58f218dc5d57ec7e89e54fb8c0323bda","Crop_100_2","6","6","root-symbol","1","0","1123,-155,2711,1236","80","70","apps/web/public/assets/manor/v7-runtime/crops/100/growing.png","4f5139fae00619592364e1b16732db2b0c82ba943308482051080ab366d18918","exported-root-symbol",
"farm","100","mature","ui/allcrops/Crop_100_3.swf","c23a145dc413a15ee13c4256fc49bc0e6718987399891dac16f552dc459a8e27","Crop_100_3","16","16","root-symbol","1","0","794,-1223,3008,1431","111","133","apps/web/public/assets/manor/v7-runtime/crops/100/mature.png","d85cae208f2585c14d57c04e3e3342d93fb6e4f735d9d64c642df9e60ec75e2d","exported-root-symbol",
"farm","100","withered","ui/allcrops/Crop_100_4.swf","8196577ec52a81d007a8d958271dffcbd60d9717d6d3ca033556fce243e08ebb","Crop_100_6","3","3","root-symbol","1","0","719,15,3255,1144","127","57","apps/web/public/assets/manor/v7-runtime/crops/100/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","119","seed","ui/allcrops/Crop_119_Seed.swf","cbba912374ed84cc1951145a0e3847c2008efb6cbf3414edb455dd5bcbd660b4","Crop_119_Seed","13","13","root-symbol","1","0","-25,10,1137,1165","59","58","apps/web/public/assets/manor/v7-runtime/crops/119/seed.png","94cf43ee37e4f443ce8746d70d3b32669013574484814cf7b3879138a666a886","exported-root-symbol",
"farm","119","sprout","ui/allcrops/Crop_119_0.swf","ce90e5ebdf3404d7d92029de9744e71abcb88cb2e49d75d3ca63539ed9171627","Crop_119_0","3","3","root-symbol","1","0","1483,687,2345,1064","44","19","apps/web/public/assets/manor/v7-runtime/crops/119/sprout.png","ebb53666ca1c02a5670f64d486fbe91a4e396e14a3491fcf1b9a58bd93b1a945","exported-root-symbol",
"farm","119","young","ui/allcrops/Crop_119_1.swf","1474246089368f00bd647782c99ead0a446e260fda2bda8d4a7caeb2902a3732","Crop_119_1","11","11","root-symbol","1","0","1622,388,2139,1033","26","33","apps/web/public/assets/manor/v7-runtime/crops/119/young.png","1f3261a0206e475790067c37c05dd016e85f888e243c172a90adb7baa69cfd1e","exported-root-symbol",
"farm","119","growing","ui/allcrops/Crop_119_2.swf","a247a20ac7d3230f7f4ea30648de32e02b43535ad70fd4170551a867b6431bd7","Crop_119_2","15","15","root-symbol","1","0","1411,-236,2412,1095","51","67","apps/web/public/assets/manor/v7-runtime/crops/119/growing.png","ac5d6b0bb26de667706213716ffa4d4af28fca541976149845ba39a2db1e09fe","exported-root-symbol",
"farm","119","mature","ui/allcrops/Crop_119_3.swf","9e2da82c4b126239d1a529be05eea0751a58c426743fe88eba13301fa1f80ef5","Crop_119_3","47","47","root-symbol","1","0","589,-1432,3162,1298","129","137","apps/web/public/assets/manor/v7-runtime/crops/119/mature.png","482b5f5ea93dfba33f636fa06ded80ba401f527f951417a0a01c9e75660bacc3","exported-root-symbol",
"farm","119","withered","ui/allcrops/Crop_119_4.swf","227c32465a5d0d7d3e2e70cc9cd4bf75b0d8914bce5d75029f3950f94fd6d4b5","Crop_119_6","3","3","root-symbol","1","0","719,-24,3255,1105","127","57","apps/web/public/assets/manor/v7-runtime/crops/119/withered.png","15a03115f6e4ff1b746be687cdb88104df7c9c52266fd98723ca0f123ceea83c","exported-root-symbol",
"farm","122","seed","ui/allcrops/Crop_122_Seed.swf","dd08fcbc89c0513dc68c6cba30cdd63059bf522c009a37c77e40ddd1a06ed1fe","Crop_122_Seed","6","6","root-symbol","1","0","43,86,1108,1222","54","57","apps/web/public/assets/manor/v7-runtime/crops/122/seed.png","4fa5d01464c92f1fb89ce2b695fa9a2930976375daa83be708fe187c1b42b1bd","exported-root-symbol",
"farm","122","sprout","ui/allcrops/Crop_122_0.swf","9a743f860f312d5c5b19612b7d012efa2001289ffd31064bfda0da321f08647b","Crop_122_0","3","3","root-symbol","1","0","1570,695,2432,1072","44","19","apps/web/public/assets/manor/v7-runtime/crops/122/sprout.png","ebb53666ca1c02a5670f64d486fbe91a4e396e14a3491fcf1b9a58bd93b1a945","exported-root-symbol",
"farm","122","young","ui/allcrops/Crop_122_1.swf","438430bd17c6866897ba776e33dcf3709c8ad22ccc1ef469609fc5ff4526f910","Crop_122_1","6","6","root-symbol","1","0","1632,245,2344,1073","36","42","apps/web/public/assets/manor/v7-runtime/crops/122/young.png","f54794a573b68364a4eb7e518fc5f378f91d36f4963b6627553e03ae82828484","exported-root-symbol",
"farm","122","growing","ui/allcrops/Crop_122_2.swf","c7a016fadcdfa5a2bb6c8c3f507b4f000d6b2d365e9236a0fdd800c00dff5860","Crop_122_2","9","9","root-symbol","1","0","1354,-97,2662,1173","66","64","apps/web/public/assets/manor/v7-runtime/crops/122/growing.png","680bfa521535ec0ad8781b1085796569f2901144c0612ae6c74618258af7febf","exported-root-symbol",
"farm","122","mature","ui/allcrops/Crop_122_3.swf","45b936b39b93dcd500e5bd53fef57cc95021501d3a32e15cc65440bd9ca68e11","Crop_122_3","20","20","root-symbol","1","0","645,-695,3206,1259","129","98","apps/web/public/assets/manor/v7-runtime/crops/122/mature.png","a113527cd50a68f05d55c6330d2e27d71553e799b7919a7a41d06ba174c67482","exported-root-symbol",
"farm","122","withered","ui/allcrops/Crop_122_4.swf","2abffa84643c6b19d6954436216e9b7e89593e851fb15aac47fe29472126b83b","Crop_122_6","3","3","root-symbol","1","0","796,-139,3332,990","127","57","apps/web/public/assets/manor/v7-runtime/crops/122/withered.png","15a03115f6e4ff1b746be687cdb88104df7c9c52266fd98723ca0f123ceea83c","exported-root-symbol",
"farm","126","seed","ui/allcrops/Crop_126_Seed.swf","84ce8d47500bbed7a417d8431b319abd2d7151c8d1f04e1e74726e58c8fd258a","Crop_126_Seed","9","9","root-symbol","1","0","-10,-20,1183,1037","60","53","apps/web/public/assets/manor/v7-runtime/crops/126/seed.png","f8650823d943039bd979c2a001d35a3e09b7f48e6265105b233ba9679a43d625","exported-root-symbol",
"farm","126","sprout","ui/allcrops/Crop_126_0.swf","f87461e220d0b8929503f76ef63aba80e5e45f9020fe32d6f80f02e073519ea5","Crop_126_0","11","11","root-symbol","1","0","1591,220,2453,1108","44","45","apps/web/public/assets/manor/v7-runtime/crops/126/sprout.png","b5ab2bb87cc18519f71f7ee8b05074bd3e9674411d0e087f9184495916b93ff3","exported-root-symbol",
"farm","126","young","ui/allcrops/Crop_126_1.swf","93a970372083184da8379607c1bf6c263f89f2205f66f49fd50829973e35915b","Crop_126_1","9","9","root-symbol","1","0","1673,220,2273,1081","30","44","apps/web/public/assets/manor/v7-runtime/crops/126/young.png","c04b9179d492f9c91e29936f0f33fc5d081e87fff0dfcf482ee362f50487139e","exported-root-symbol",
"farm","126","growing","ui/allcrops/Crop_126_2.swf","6c4bef1b35c027f16d19330a22cd31845adf198b76d8595e598ed48b845bf942","Crop_126_2","16","16","root-symbol","1","0","1474,-263,2571,1112","55","69","apps/web/public/assets/manor/v7-runtime/crops/126/growing.png","3a19c81ec478d3ceb79cae7570b7d44de5b05a6216f761d7beaf36bc9806ba4b","exported-root-symbol",
"farm","126","mature","ui/allcrops/Crop_126_3.swf","3e12c9ba40724df37ba355f5145aaaa9505809e76d0974c5c0477c29ec4023e9","Crop_126_3","58","58","root-symbol","1","0","500,-1500,3437,1356","147","143","apps/web/public/assets/manor/v7-runtime/crops/126/mature.png","acc63179759b98d1e9f887f275a26e82ea1a0f68752656ac089c91aa4beaa56b","exported-root-symbol",
"farm","126","withered","ui/allcrops/Crop_126_4.swf","df91026c33eaa24809e3ae65ffaea5eadd689d755a50448e5dfeca490cbd08b4","Crop_126_5","3","3","root-symbol","1","0","823,39,3359,1168","127","57","apps/web/public/assets/manor/v7-runtime/crops/126/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","130","seed","ui/allcrops/Crop_130_Seed.swf","1f9f6de0fd48f7bdb58befa3ef57358b0236fb086a42c8d2c0d4b7b70c9549ed","Crop_130_Seed","7","7","root-symbol","1","0","-20,-20,1220,1220","62","62","apps/web/public/assets/manor/v7-runtime/crops/130/seed.png","8b553f7a585b32501d46b67b8aa4390e10791bc94b2181a853d9b14b1330e1a8","exported-root-symbol",
"farm","130","sprout","ui/allcrops/Crop_130_0.swf","71ed015346e1857477b28e06199946d5c966e919f21dbdd62e5e3871a3206d44","Crop_130_0","3","3","root-symbol","1","0","1546,704,2408,1081","44","19","apps/web/public/assets/manor/v7-runtime/crops/130/sprout.png","ebb53666ca1c02a5670f64d486fbe91a4e396e14a3491fcf1b9a58bd93b1a945","exported-root-symbol",
"farm","130","young","ui/allcrops/Crop_130_1.swf","27cbce6ebf23a541b7704186153f4a876a69007a67a8f2c5fcbc68d74c47a15e","Crop_130_1","5","5","root-symbol","1","0","1593,391,2327,1136","37","38","apps/web/public/assets/manor/v7-runtime/crops/130/young.png","3c96570cb34f57e8c51cfd312e076593903c046db687f5810b299094cd8cf3f7","exported-root-symbol",
"farm","130","growing","ui/allcrops/Crop_130_2.swf","8acd34c5707834463c738089436e58287ed60a34122069197017c537a4f18c37","Crop_130_2","6","6","root-symbol","1","0","1325,-158,2424,1200","55","68","apps/web/public/assets/manor/v7-runtime/crops/130/growing.png","d3ec5bfab4b72b1356f868f3b601ca2ab15b8ce343e36bb584d0a635482e3cd6","exported-root-symbol",
"farm","130","mature","ui/allcrops/Crop_130_3.swf","fba51e2848e8ca102466a21361693420505f1f55c1532789cb518b7b9a3f72bb","Crop_130_3","22","22","root-symbol","1","0","769,-1536,3101,1277","117","141","apps/web/public/assets/manor/v7-runtime/crops/130/mature.png","19e490e9646076ef6dd886f372f3c8d28b3cf5997b8beeff0f7d647223fca1c6","exported-root-symbol",
"farm","130","withered","ui/allcrops/Crop_130_4.swf","8629cb5a1912edd3c8d692c6753b07e32075120d6423801b3b812e37cec177a4","Crop_130_6","3","3","root-symbol","1","0","803,-23,3339,1106","127","57","apps/web/public/assets/manor/v7-runtime/crops/130/withered.png","15a03115f6e4ff1b746be687cdb88104df7c9c52266fd98723ca0f123ceea83c","exported-root-symbol",
"farm","131","seed","ui/allcrops/Crop_131_Seed.swf","286e2f8083b1f61628d82723eee3ee07ddde90f7fc684ecfe389e505632b39c6","Crop_131_Seed","6","6","root-symbol","1","0","107,39,1175,967","54","47","apps/web/public/assets/manor/v7-runtime/crops/131/seed.png","02e806792fa24e8bac94477908b65daae6a7db825130b33b16105fb48b41a61d","exported-root-symbol",
"farm","131","sprout","ui/allcrops/Crop_131_0.swf","b0e55dc64719985f9a4f6b236f860f67c35b8a130c947e577d319e6d41fe4900","Crop_131_0","3","3","root-symbol","1","0","1518,655,2380,1032","44","19","apps/web/public/assets/manor/v7-runtime/crops/131/sprout.png","12691290202b3d3f97ab24fbf53c06512317cc8f5699be1953ddeba77aa530d6","exported-root-symbol",
"farm","131","young","ui/allcrops/Crop_131_1.swf","33d3e3e822453b1c2ad6c94513d71053e2beed427dcd5385379eaade8d82cd1b","Crop_131_1","3","3","root-symbol","1","0","1769,456,2117,937","18","25","apps/web/public/assets/manor/v7-runtime/crops/131/young.png","5a688cada419ccb16bab37f193b434474ee186b7880b3de7feac6ac4fcb0e060","exported-root-symbol",
"farm","131","growing","ui/allcrops/Crop_131_2.swf","872b351fff557c826e96636e5e43b2a9da7588cce63817cd5a62aac08af04a02","Crop_131_2","7","7","root-symbol","1","0","1317,-588,2472,1052","58","82","apps/web/public/assets/manor/v7-runtime/crops/131/growing.png","efaba46414ba4085af9a60a2e631a18b02769307d2a2568a80fee03beab5c568","exported-root-symbol",
"farm","131","mature","ui/allcrops/Crop_131_3.swf","a290998d1af1654b6a1ffccd3303d46f59692aad6dbcf5a1330a57419742df75","Crop_131_3","14","14","root-symbol","1","0","733,-1290,3178,1151","123","123","apps/web/public/assets/manor/v7-runtime/crops/131/mature.png","2e190552aaac01d7a856b705f6cf44441669159a1992479343a4ec0ea7caa775","exported-root-symbol",
"farm","131","withered","ui/allcrops/Crop_131_4.swf","0134dfeca3b91621fe3c899bb9323ef3485506635b3e7fbcb9070a533f7da0ca","Crop_131_6","3","3","root-symbol","1","0","807,-59,3343,1070","127","57","apps/web/public/assets/manor/v7-runtime/crops/131/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","136","seed","ui/allcrops/Crop_136_Seed.swf","f85d0ff08663a708233ad321c199eb2e3962b1421a67b7c580f4d6f7e360e997","Crop_136_Seed","4","4","root-symbol","1","0","2,24,1123,1166","57","58","apps/web/public/assets/manor/v7-runtime/crops/136/seed.png","6de1e91f6ca1e7f5b143212ea72dfe45e8bb603b6916ca13ed1660f4b2834e13","exported-root-symbol",
"farm","136","sprout","ui/allcrops/Crop_136_0.swf","74fa8abad39b8b8aa7bfad156bb9e31239da0162d1f56da723d65862aa5e2d4e","Crop_136_0","3","3","root-symbol","1","0","1542,692,2404,1069","44","19","apps/web/public/assets/manor/v7-runtime/crops/136/sprout.png","ee3fbd29458f78864b327efc10b4395f26841a23cbdeff6cd7b6b34f80f36828","exported-root-symbol",
"farm","136","young","ui/allcrops/Crop_136_1.swf","80c758cbeec041cad1b02872e7715152a088cda299359fdda4b8d546aaaa3fa0","Crop_136_1","6","6","root-symbol","1","0","1572,456,2342,1040","39","30","apps/web/public/assets/manor/v7-runtime/crops/136/young.png","a82f13be18b0dad11cae19d39f274fcfe6ea332950eb4b4a07b031d9b74b3701","exported-root-symbol",
"farm","136","growing","ui/allcrops/Crop_136_2.swf","3a62ec6e49731fb75e647e6f5d2f6c3cb3f21f6162307b6ca5d329ca200e87df","Crop_136_2","6","6","root-symbol","1","0","1255,139,2587,1164","67","52","apps/web/public/assets/manor/v7-runtime/crops/136/growing.png","dd7847349cd3fd01936e896b6d64f37e53b6019c447178b26c1a9d84b5c3d5e6","exported-root-symbol",
"farm","136","mature","ui/allcrops/Crop_136_3.swf","0794124fb00283255a0d4354a05d3a685ee3503459c614aefd9809073f1e7f93","Crop_136_3","13","13","root-symbol","1","0","672,-968,3219,1273","128","113","apps/web/public/assets/manor/v7-runtime/crops/136/mature.png","104b3aff1dda31303398d2d121436da30a5ee5bb42455307ded919ebc4638c7d","exported-root-symbol",
"farm","136","withered","ui/allcrops/Crop_136_4.swf","767960605e77043efb19ee66c4b441c6fd9d0f898d29951a1182996fc5a45c98","Crop_136_6","3","3","root-symbol","1","0","806,-45,3342,1084","127","57","apps/web/public/assets/manor/v7-runtime/crops/136/withered.png","a4f52468845986fa9a05fdeb3fe2433683550bc42b4da4a5b08ba585a58438a9","exported-root-symbol",
"farm","137","seed","ui/allcrops/Crop_137_Seed.swf","8356183fcbc4065385acfe7c84e30485e77a2c3ec4b14c076ec57a26e42b670e","Crop_137_Seed","7","7","root-symbol","1","0","-16,-3,1217,1220","62","62","apps/web/public/assets/manor/v7-runtime/crops/137/seed.png","fe559b50fb082ab8188079fe7f11512f6bf681c41c751b3104dbf62a1b8c0695","exported-root-symbol",
