"source_file","category","entry_kind","source_character_id","entry_name","tag_type","visual_role","classification_basis","frame_count","content_rect","source_export_file","source_export_sha256","width","height","visible_pixels","render_status"
"module/mc/main/commonui_v_5.swf","pasture-ui","symbol-class","7","VipL3","DefineBitsLossless2Tag","ui-component","source-category","1","-20,-20,340,280","mc/main/commonui_v_5.swf.assets/character-7.png","731cf54a74f1124b89ee14df2a374d9ebf5eca29db7d828b50acdbeb5c26814d","18","15","153","rendered"
"module/mc/main/commonui_v_5.swf","pasture-ui","symbol-class","6","VipL4","DefineBitsLossless2Tag","ui-component","source-category","1","-20,-20,340,280","mc/main/commonui_v_5.swf.assets/character-6.png","ef6b1c70c24e7b09bb1c2fae6310232977d23b336e96576ae66e6d2bb131e58f","18","15","145","rendered"
"module/mc/main/commonui_v_5.swf","pasture-ui","symbol-class","5","VipL5","DefineBitsLossless2Tag","ui-component","source-category","1","-20,-20,340,280","mc/main/commonui_v_5.swf.assets/character-5.png","73bd2a76d39e7e400935f4230d232a922008993532a8728e9e832762e2fa549e","18","15","153","rendered"
"module/mc/main/commonui_v_5.swf","pasture-ui","symbol-class","4","VipL6","DefineBitsLossless2Tag","ui-component","source-category","1","-20,-20,340,280","mc/main/commonui_v_5.swf.assets/character-4.png","a1b99610677c672f3752620dd8734bc7f5c773dc5530d6ee7d67c682c3bc6d99","18","15","153","rendered"
"module/mc/main/commonui_v_5.swf","pasture-ui","symbol-class","3","VipL7","DefineBitsLossless2Tag","ui-component","source-category","1","-20,-20,340,280","mc/main/commonui_v_5.swf.assets/character-3.png","2a48a65ecba0270c7e29e68b9b72820f81ba5f06fff662c1842ce5e95fb230f6","18","15","145","rendered"
"module/mc/main/commonui_v_5.swf","pasture-ui","symbol-class","2","Sort0","DefineBitsLossless2Tag","ui-component","source-category","1","-20,-20,500,500","mc/main/commonui_v_5.swf.assets/character-2.png","de6e38a442de7cad0c02e54b7989c587715ee7a6a7c41cf2597eae357c4450cc","26","26","508","rendered"
"module/mc/main/commonui_v_5.swf","pasture-ui","symbol-class","1","SortMe","DefineBitsLossless2Tag","ui-component","source-category","1","-20,-20,500,500","mc/main/commonui_v_5.swf.assets/character-1.png","14e69d3833d7a0f4c3bb77a5baca0f3382d7776fac1ce4bb5233332d860294cd","26","26","508","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","root-frame","0","[root-frame]","SWF","root-stage","source-category","1","","","","","","0","empty-outline"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","518","NoticeWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,720,500","mc/main/farmui1_v_12.swf.assets/character-518.png","ba307e33eb78252437171ba995f7d2695b95bf5f65549ed5406b77e561f4edd8","37","20","505","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","515","MCLogo","DefineSpriteTag","ui-component","source-category","1","-20,-20,1620,1020","mc/main/farmui1_v_12.swf.assets/character-515.png","56b0ad19d6bb814984443677a49a9b328e733f75eaa884aba4926ba809cac09d","82","52","2955","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","512","QuickShootBg","DefineSpriteTag","ui-component","source-category","1","-20,-20,8680,8380","mc/main/farmui1_v_12.swf.assets/character-512.png","998f3c6ecbed3dda07546c451dc674a8795dd549a8b5f3dc5c6d3ed54fc696f6","435","420","180994","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","509","SnapShotWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,1300,480","mc/main/farmui1_v_12.swf.assets/character-509.png","910f1aa5a8e5d6975bc085f5fc5221a99cc7bbc4612b9efc6b801dc78aff3732","66","19","856","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","506","CursorClearBB","DefineSpriteTag","ui-component","source-category","15","-345,-1094,324,169","mc/main/farmui1_v_12.swf.assets/character-506.png","042b59a477916f91efbc01ac7b2d8b8ec73c4816633da3468e8ce6366582bcb4","34","64","994","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","504","WindowLine2","DefineSpriteTag","ui-component","source-category","1","-20,-20,9340,60","mc/main/farmui1_v_12.swf.assets/character-504.png","54f71851b0bbc878e2bc3007bb730cce1013797fedad0452baf89dcc0736bbda","468","4","698","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","501","WindowLine","DefineSpriteTag","ui-component","source-category","1","-20,-20,6020,60","mc/main/farmui1_v_12.swf.assets/character-501.png","1ca41bc9cec74c05bf7e79b4dc3bb054faee91edd41c2744536755cffb416a9f","302","4","450","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","498","BuyFoodWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,2580,540","mc/main/farmui1_v_12.swf.assets/character-498.png","3e5dc7777894be34fd8e6a0602677babd34b1f2b5be4e42e2797148c5b4972aa","130","22","1927","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","495","MucaoGoumai","DefineSpriteTag","ui-component","source-category","1","-20,-20,5220,1980","mc/main/farmui1_v_12.swf.assets/character-495.png","f7830aea0e32860c14b9858205b63ef2e9cad956bb517e33e132f75e0c63cf4f","262","100","25480","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","492","Mucao","DefineSpriteTag","ui-component","source-category","1","-20,-20,5700,2100","mc/main/farmui1_v_12.swf.assets/character-492.png","78d05ee37cbe52f12296caa701ff2f49f74bf6229937edded0490034824aa365","286","106","29536","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","489","HouseIcon2","DefineSpriteTag","ui-component","source-category","1","-20,-20,320,320","mc/main/farmui1_v_12.swf.assets/character-489.png","d16bda99b03202bfae52fc7aaa4b761911eb185d33dcb6c0b5534b917d7072e4","17","17","225","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","486","HouseIcon1","DefineSpriteTag","ui-component","source-category","1","-20,-20,320,320","mc/main/farmui1_v_12.swf.assets/character-486.png","c0afc613da7d3eb35f3bb568019d6a00f8149d07a98fa483456991431810e5e0","17","17","225","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","483","WhistleList","DefineSpriteTag","ui-component","source-category","6","","jpexs-fallback/mc__main__farmui1_v_12.swf/sprites/DefineSprite_483_WhistleList/1.png","46ad2d0d4214fe2dcfd40faf14912ababfabe55cca23ae14d1d2671be672ad7a","406","267","35416","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","461","MaoPaoFlag","DefineSpriteTag","ui-component","source-category","24","-70,-120,90,40","mc/main/farmui1_v_12.swf.assets/character-461.png","eedebc65d168b841c8888159d8e03b5fd046ebccebeba3bf832a52dacb9ea3f1","8","8","52","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","455","BuyFoodTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,1360,520","mc/main/farmui1_v_12.swf.assets/character-455.png","a822dc750070e85dc967251e64f283a61563b1ea73d1f82ef611663cbc9454d4","69","21","1101","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","452","CandoMC","DefineSpriteTag","ui-component","source-category","1","-320,-460,1560,280","mc/main/farmui1_v_12.swf.assets/character-452.png","6bafdbe9e37363d80ded36941c8108b25f22ab501c7130228001b770dec6b9fc","94","37","1324","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","448","LExpTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,1720,520","mc/main/farmui1_v_12.swf.assets/character-448.png","20cdd376b61e29607d371ca13a324e8cb82c4219b85e2835465c686e1d96c987","87","21","1377","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","445","HTips1","DefineSpriteTag","ui-component","source-category","1","-20,-20,500,500","mc/main/farmui1_v_12.swf.assets/character-445.png","b835d2bff0c1a1c1bf7ef3e52cb10fcc0b36ddcdf35603fde07fd80c846f1da8","26","26","445","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","442","HTips2","DefineSpriteTag","ui-component","source-category","1","-20,-20,500,500","mc/main/farmui1_v_12.swf.assets/character-442.png","2d4724da5c76dcd1ca72e34cc2dd740f89342d8d21be50b13c268054b4a250d5","26","26","379","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","439","HelpAdd","DefineSpriteTag","ui-component","source-category","22","-910,-680,160,-75","mc/main/farmui1_v_12.swf.assets/character-439.png","5a288080449ffe93035e057e36580ea3e0abf2d30c5c4b65c870ba72f41b51e2","54","31","445","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","434","FlyDead","DefineSpriteTag","action-effect-candidate","class-name-heuristic","9","-228,163,169,689","mc/main/farmui1_v_12.swf.assets/character-434.png","0f69bb5d3d7b64e42e3da0c4fb4e5d13ffe5d9884684772a6afe4d202a4554d1","20","27","297","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","431","FlyMC","DefineSpriteTag","action-effect-candidate","class-name-heuristic","1","-341,-228,341,229","mc/main/farmui1_v_12.swf.assets/character-431.png","acfeb1b4ef51166a127b7ab937bd6260ba0c6630eac7457dff531244093f4000","35","23","501","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","430","House","DefineSpriteTag","ui-component","source-category","1","238,-642,6580,1558","mc/main/farmui1_v_12.swf.assets/character-430.png","405a2020675fd808d6b38d071a6cd66d80331aa4552f92f6cdbdef37ffc0e342","318","110","0","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","428","Grass","DefineSpriteTag","ui-component","source-category","4","193,-1349,2076,1022","mc/main/farmui1_v_12.swf.assets/character-428.png","3711906542f4c55c5755729ef915b81758df027428d7f7bfc534919277aed7f4","95","119","5153","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","385","FlyContent","DefineSpriteTag","action-effect-candidate","class-name-heuristic","4","-760,-263,360,597","mc/main/farmui1_v_12.swf.assets/character-385.png","e5c1c010c9895ce1a16cd11beef4afc4213b0cd06beed4a2a43db88516d2c9fe","56","43","406","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","384","farmui1_fla.a_50","DefineSpriteTag","ui-component","source-category","131","-780,-620,340,240","mc/main/farmui1_v_12.swf.assets/character-384.png","e5c1c010c9895ce1a16cd11beef4afc4213b0cd06beed4a2a43db88516d2c9fe","56","43","406","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","381","SellCropWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,1680,520","mc/main/farmui1_v_12.swf.assets/character-381.png","9a5190c62eab466cfe2793b6a76996d141ae2c1cfbfb29d38ac99a53266a74ec","85","21","1379","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","378","AlertWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,760,560","mc/main/farmui1_v_12.swf.assets/character-378.png","2de972d3029575e0a62ae2e54987b95dd2618446da5c00d45e0135558ddf4e06","39","23","683","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","375","ShopSeedWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,1380,520","mc/main/farmui1_v_12.swf.assets/character-375.png","d3ff8ce77288ba69b60a865d521417b92df569d98cd1231639d0f61d1be7979d","70","21","1056","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","372","ProfileWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,1420,560","mc/main/farmui1_v_12.swf.assets/character-372.png","688c915b32811962201b12362840eff9f068575dca16bef48a2672cfedd1f7cf","72","23","1129","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","369","WareHouseWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,760,540","mc/main/farmui1_v_12.swf.assets/character-369.png","c8524af62becaa632554f02dc5c88a9779345bfc2fbdfa2aa0902b70b5a2a91c","39","22","612","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","366","WhistleWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,1380,500","mc/main/farmui1_v_12.swf.assets/character-366.png","d516226e1a11e14fab4d94d5b03fba1d73290d5e6b20e9abf82a5d7fe6b0aa12","70","20","1067","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","363","CancelViewTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,1380,500","mc/main/farmui1_v_12.swf.assets/character-363.png","4beef9228c087611c0e61164663afb18f7c872263bb7ea4a07dc9823ebb7f9f1","70","20","1077","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","360","ShopWindowTitle","DefineSpriteTag","ui-component","source-category","1","-20,100,760,560","mc/main/farmui1_v_12.swf.assets/character-360.png","0bf6b8209396dd9b03ee226916d8f1fac356d82793a2f206b4dff7c8476b2fb6","39","23","680","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","357","TabBg","DefineSpriteTag","ui-component","source-category","1","-20,-20,1020,520","mc/main/farmui1_v_12.swf.assets/character-357.png","faab9e8bfc0fd49c6406eeaa693ca87c107d44fb5fc7aa24432bd80844ee9216","52","27","260","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","355","ConfirmIcon","DefineSpriteTag","ui-component","source-category","1","-20,-20,1780,1780","mc/main/farmui1_v_12.swf.assets/character-355.png","e9caf61b81124640a8e0edba18e504bd3e471bcb6921056e0cc8e17d5a933881","90","90","6224","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","352","ShopSeedForm","DefineSpriteTag","ui-component","source-category","1","-652,-21,5180,4368","mc/main/farmui1_v_12.swf.assets/character-352.png","ec12d8e8d1fa1da9777f9feaa1fe3c29e7e7ffae37898db3fa2601d288211832","292","220","4137","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","335","ButtonBlue","DefineSpriteTag","ui-component","source-category","1","-20,-20,1360,460","mc/main/farmui1_v_12.swf.assets/character-335.png","a30c7085abaec1f4ea694d1d46ec7320efc9b9ed739dc03e280c001335c32fa0","69","24","1652","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","333","WarehouseForm","DefineSpriteTag","ui-component","source-category","2","","jpexs-fallback/mc__main__farmui1_v_12.swf/sprites/DefineSprite_333_WarehouseForm/1.png","7b9a0ef740bdf76c897e60b541b0768eb2aeefa8883b65fa9825435a670da81e","176","155","2030","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","311","QB","DefineSpriteTag","ui-component","source-category","1","-20,-60,740,388","mc/main/farmui1_v_12.swf.assets/character-311.png","3d12c83483c00f24e170626df2a6dbfad2a9e306a1bda5aa8797e4fbfb95269e","38","23","132","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","307","Animalnfo","DefineSpriteTag","ui-component","source-category","1","-1538,-1458,1479,182","mc/main/farmui1_v_12.swf.assets/character-307.png","b1967056188b23f940995e52510c28ee81371c44abd9fafa1a963bddbe4ac99d","151","82","12374","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","305","ProductInfo","DefineSpriteTag","ui-component","source-category","1","-1538,-838,1479,802","mc/main/farmui1_v_12.swf.assets/character-305.png","b1967056188b23f940995e52510c28ee81371c44abd9fafa1a963bddbe4ac99d","151","82","12374","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","299","TipBg","DefineSpriteTag","ui-component","source-category","1","-10,-20,1600,1010","mc/main/farmui1_v_12.swf.assets/character-299.png","efaeedbc0ef1df3c3d39fdd7f63fd908bf0046e0cad1a9916863eb115173ae0e","81","52","4068","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","297","TalkBoxHe1","DefineSpriteTag","ui-component","source-category","1","-1440,-1240,701,100","mc/main/farmui1_v_12.swf.assets/character-297.png","e372b926593f7c29077aadf7348e3895bbb892267746cc0ee9b9bde4d364977c","108","67","5722","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","296","TalkBoxMy1","DefineSpriteTag","ui-component","source-category","1","-1440,-1240,701,100","mc/main/farmui1_v_12.swf.assets/character-296.png","e372b926593f7c29077aadf7348e3895bbb892267746cc0ee9b9bde4d364977c","108","67","5722","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","294","PackBarBg","DefineSpriteTag","ui-component","source-category","1","-20,-20,8020,1420","mc/main/farmui1_v_12.swf.assets/character-294.png","5058d9966df6f285c310506002c1ba39c52e590b90336cecb5696d1d5a07a04d","402","72","28314","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","292","ScrollDownSkin","DefineSpriteTag","ui-component","source-category","3","-20,-20,320,200","mc/main/farmui1_v_12.swf.assets/character-292.png","1e42feed4cd0acff83f04087718490f2446c8dd98018ba523df9f8119e513fbd","17","11","93","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","289","ScrollUpSkin","DefineSpriteTag","ui-component","source-category","1","-20,-20,320,200","mc/main/farmui1_v_12.swf.assets/character-289.png","83e0743a8c9321bda32f54a64296ca8ced7157fd53c273c4b147e4807d568e11","17","11","93","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","286","ScrollBarSkin","DefineSpriteTag","ui-component","source-category","1","-20,-20,320,3020","mc/main/farmui1_v_12.swf.assets/character-286.png","bef1bb32d7b03cdc311f50e19c34539a06cb4c376289fd586e4225d98c9bae5f","17","152","2580","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","284","TabDefault","DefineSpriteTag","ui-component","source-category","1","-20,-20,1060,400","mc/main/farmui1_v_12.swf.assets/character-284.png","ad0726480846f07c38d18a4bf100a293e6ebec115203c171b02a741b3e5818ac","54","21","1076","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","282","TabSelected","DefineSpriteTag","ui-component","source-category","1","-20,-20,1060,495","mc/main/farmui1_v_12.swf.assets/character-282.png","76b4c1e9a2703ae206089fd795e3ef461886705b95475df208f91f306dd3c713","54","26","1346","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","280","ItemBg","DefineSpriteTag","ui-component","source-category","1","-140,-160,2079,2059","mc/main/farmui1_v_12.swf.assets/character-280.png","35485d1059960281e23d0ab62a952174e7b6f90f2364a81a32734e796404dc2a","111","111","11877","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","278","ButtonGreen","DefineSpriteTag","ui-component","source-category","1","-20,-20,1360,460","mc/main/farmui1_v_12.swf.assets/character-278.png","2b562db4e4fef371541cc383a8864d5a3832eeab55968406026d4e43ab9ff424","69","24","1652","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","277","CloseButton","DefineSpriteTag","ui-component","source-category","1","-100,60,320,480","mc/main/farmui1_v_12.swf.assets/character-277.png","591b76381bdd8cff8257606f51e9b4288938e0db06d223b36b91722ca5cda223","21","21","357","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","273","ButtonDecorate","DefineSpriteTag","ui-component","source-category","1","-20,-20,1120,1080","mc/main/farmui1_v_12.swf.assets/character-273.png","bb084928bb2e9a6a1e26a472fa764df53eb32d39c9cc16374351345fdc8c51e1","57","55","1942","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","270","ButtonShop","DefineSpriteTag","ui-component","source-category","1","-20,-20,962,983","mc/main/farmui1_v_12.swf.assets/character-270.png","9fa36cb7bd690491919b4eb02fe255e3889ec121f0f688e3c356363bc3255e01","50","51","2030","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","267","ButtonWarehouse","DefineSpriteTag","ui-component","source-category","1","-20,-20,980,960","mc/main/farmui1_v_12.swf.assets/character-267.png","b2f2adb81a5c2c351cb923962cd5ed6ff0b0e97349c3a10a067994d16fccbbe9","50","49","1914","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","264","ButtonMC","DefineSpriteTag","ui-component","source-category","1","-20,-20,1040,960","mc/main/farmui1_v_12.swf.assets/character-264.png","a5f4c8ba9217f7e9d528addc8cc7fcbb50f2377c911eab3468e30542c5ccee1f","53","49","1994","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","261","ButtonFarm","DefineSpriteTag","ui-component","source-category","1","-200,100,820,940","mc/main/farmui1_v_12.swf.assets/character-261.png","cb6ac85fb0164cb7adadbee5bb24d52695ea9bd322b82f30630975a0dcf8fc45","51","42","1890","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","258","Night","DefineSpriteTag","ui-component","source-category","1","-20,-20,1220,1220","mc/main/farmui1_v_12.swf.assets/character-258.png","9a31a7933b42903e9a42169c0a1e8d5e7c082e17df1880831d7a160cb95f12ac","62","62","2937","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","255","Sunny","DefineSpriteTag","ui-component","source-category","1","-20,-20,1220,1220","mc/main/farmui1_v_12.swf.assets/character-255.png","4159ec6d367d6e15b6c8abe9a937f5bcfba01c5eb3c2de3ec07df5f10ebbaa67","62","62","2940","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","252","Rain","DefineSpriteTag","action-effect-candidate","class-name-heuristic","1","-20,-20,1220,1220","mc/main/farmui1_v_12.swf.assets/character-252.png","681ebc2f8571e81d671aa58dd92dab438741e18a18bf33f693ab7fa247a5794c","62","62","2940","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","247","GoldB","DefineSpriteTag","ui-component","source-category","1","","","","","","0","empty-outline"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","246","ExpYellow","DefineSpriteTag","ui-component","source-category","1","-20,-20,1347,140","mc/main/farmui1_v_12.swf.assets/character-246.png","3a51ba5c96f6a72a47c5d67e38ff61eb785df857998b2614d7a60c8f0759f88f","69","8","400","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","244","ExpYellowBg","DefineSpriteTag","ui-component","source-category","1","-20,-20,2340,220","mc/main/farmui1_v_12.swf.assets/character-244.png","470574ddbc9f1be957f4b2b10a64a65e0c448ceee337b0f340264108cfac5271","118","12","1404","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","242","ExpBlue","DefineSpriteTag","ui-component","source-category","1","-20,-20,1300,140","mc/main/farmui1_v_12.swf.assets/character-242.png","6ab8d5e766d2c0d5b81fe361be56124579924bc842b7c6f6d627e9e32c6e3b2d","66","8","384","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","240","ExpBlueBg","DefineSpriteTag","ui-component","source-category","1","-20,-20,2340,220","mc/main/farmui1_v_12.swf.assets/character-240.png","bdc497d4861595568c98f192416f1b32c6209f594ae0761255dc7b0d02da93ce","118","12","1404","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","238","HeadBg","DefineSpriteTag","ui-component","source-category","1","-20,-20,17420,1380","mc/main/farmui1_v_12.swf.assets/character-238.png","0e32a7f2dd474066df61b8519ae616e8024725110d56c5ffb2f085de6e74bca5","872","70","59024","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","236","ToolBarBg","DefineSpriteTag","ui-component","source-category","1","-20,-20,8558,1928","mc/main/farmui1_v_12.swf.assets/character-236.png","7143bdd9a456a51531b023c86744f2696f09cf90e2bdfd52b9497841eb3e8816","429","98","41575","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","234","WindowBg","DefineSpriteTag","ui-component","source-category","1","-20,-20,4020,2580","mc/main/farmui1_v_12.swf.assets/character-234.png","217cf2ec1d9a2d84d988ef5e36f4e719b119b5b79a66ed211a41665a0e9d4ee0","202","130","25576","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","231","ButtonHand","DefineButton2Tag","ui-component","source-category","1","-21,-20,821,824","mc/main/farmui1_v_12.swf.assets/character-231.png","1854b983c3fcd8abe9d0d2b547665807b733f5c5aae9dd2385af3447965af47f","43","43","1112","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","229","ShengChanButton","DefineButton2Tag","ui-component","source-category","1","-130,40,791,770","mc/main/farmui1_v_12.swf.assets/character-229.png","4aebfaee8d3930159f3ff33707e11b02fe4261ac0a512b4f5607190170e295df","47","37","1063","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","225","FlyButton","DefineButton2Tag","action-effect-candidate","class-name-heuristic","1","-20,60,925,787","mc/main/farmui1_v_12.swf.assets/character-225.png","df29bfc32e1dcc2bd668522784dc6d14048421a0a3b5052ad9a136fcc2b1c119","48","37","936","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","220","FlapperButton","DefineButton2Tag","ui-component","source-category","1","-25,-25,866,866","mc/main/farmui1_v_12.swf.assets/character-220.png","d9aafa4ee1cfdd7daab427c3b159c520aaef9b6a64c7b10fe198c68b60571f0a","45","45","1102","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","218","ButtonSeed","DefineButton2Tag","ui-component","source-category","1","-80,-20,766,824","mc/main/farmui1_v_12.swf.assets/character-218.png","dc48358c217e29ca3eca18b5590f3476dc3bcd4dff54b006d69d23f46b27d8e9","43","43","1534","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","214","Cursor","DefineButton2Tag","ui-component","source-category","1","79,-20,667,740","mc/main/farmui1_v_12.swf.assets/character-214.png","6df473ef3eabc8152289e05e87a9aae2d8588598c7030c9dcda97ddbe474b912","30","38","772","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","210","InformationIcon","DefineSpriteTag","ui-component","source-category","15","-20,-20,606,660","mc/main/farmui1_v_12.swf.assets/character-210.png","923e98e6eec75c5cec85ccd9decd97029a868f9c8722f8b4fbeee38f241de9ab","32","34","669","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","207","MsgIcon","DefineSpriteTag","ui-component","source-category","30","-20,-20,740,658","mc/main/farmui1_v_12.swf.assets/character-207.png","fe1a2f19834ebc6371395834170f9863ba03ab6265793432048b7af67bacbf82","38","34","878","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","205","ScrollBarIcon","DefineSpriteTag","ui-component","source-category","1","-20,-20,340,380","mc/main/farmui1_v_12.swf.assets/character-205.png","5094742b17661cf7cacb37d6b49242cfce415e86cd258937987cc30eb40d2e76","18","20","66","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","203","CursorPesticide","DefineSpriteTag","ui-component","source-category","1","-256,-209,904,709","mc/main/farmui1_v_12.swf.assets/character-203.png","5f2e49b12c3463f46895300e427f9e4344b466ad65080e41eb05519c232ad39f","58","46","1695","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","201","CursorHook","DefineSpriteTag","ui-component","source-category","4","-235,-571,1359,570","mc/main/farmui1_v_12.swf.assets/character-201.png","c5503098f4b0f63dd4a5ab57cf0db232b7dad846bd111df3c0156757dca061cf","80","58","2419","rendered"
"module/mc/main/farmui1_v_12.swf","pasture-ui","symbol-class","200","CursorHoe","DefineSpriteTag","ui-component","source-category","1","-277,-231,979,809","mc/main/farmui1_v_12.swf.assets/character-200.png","d1d4bace3060cfa95cb45c249170f2e851e09e13fc6dca00f5d569ae3200d3f0","63","52","2196","rendered"
