"source_id","name","original_level","runtime_status","state_key","state_label","source_class","source_character_id","source_export_file","source_sha256","exported_frame_count","width","height","visible_pixels","visible_x","visible_y","visible_width","visible_height","automated_status","visual_review_status"
"1011","刺猬","21","5","production_late","生产阶段二","Animal_1011_5","140","a1011.swf/DefineSprite_140_Animal_1011_5/1.png","d7c31e3b2f70193da158fbb77e7cf9cb62e533e00ab689c0c6e28fb780a79049","1","71","74","2829","8","7","61","60","ready-for-visual-review","reviewed-ok"
"1011","刺猬","21","6","lifecycle_complete","生命周期结束","Animal_1011_6","152","a1011.swf/DefineSprite_152_Animal_1011_6/1.png","d60c79c27fbc34d33ebe6c78ef00de8d8abf1a58933a18dac3d8e71a8a66f2c6","1","71","74","2856","8","8","61","59","ready-for-visual-review","reviewed-ok"
"1014","挪威森林猫","22","1","cub","幼年","Animal_1014_1","92","a1014.swf/DefineSprite_92_Animal_1014_1/1.png","748fa86fea9a320be36eab18fd162e6e60f98e1856b363aa41ec924d5888baba","1","47","47","1347","3","0","43","41","ready-for-visual-review","reviewed-ok"
"1014","挪威森林猫","22","2","growing","成长","Animal_1014_2","97","a1014.swf/DefineSprite_97_Animal_1014_2/1.png","1419145578555a95f39d7256c9504b416584fa1221a2021c1370b0fc89fe0725","1","63","65","2480","4","1","57","56","ready-for-visual-review","reviewed-ok"
"1014","挪威森林猫","22","3","ready_to_produce","成熟待生产","Animal_1014_3","127","a1014.swf/DefineSprite_127_Animal_1014_3/1.png","4a9f890065e3c2d1355e1e7f54adfcf245e330c627626ea4923ac8a38b862cea","1","121","149","7339","6","0","114","120","ready-for-visual-review","reviewed-ok"
"1014","挪威森林猫","22","4","production_early","生产阶段一","Animal_1014_4","38","a1014.swf/DefineSprite_38_Animal_1014_4/1.png","7f12ff746ff1875adf3d4e849215ecfda8cbc159a70aac0d610342620fcb9632","1","75","64","2796","4","0","69","58","ready-for-visual-review","reviewed-ok"
"1014","挪威森林猫","22","5","production_late","生产阶段二","Animal_1014_5","131","a1014.swf/DefineSprite_131_Animal_1014_5/1.png","9dd2c6607282a4c0e49f8f974aef0d2e4e31fa17ee40df72e7e599fc84b97f5d","1","91","94","5069","6","0","80","83","ready-for-visual-review","reviewed-ok"
"1014","挪威森林猫","22","6","lifecycle_complete","生命周期结束","Animal_1014_6","141","a1014.swf/DefineSprite_141_Animal_1014_6/1.png","fda01125f6b559623d29eda1b5ea89867e0ee0fd5e90d2dc7318841d72ce5436","1","91","94","5143","5","0","81","83","ready-for-visual-review","reviewed-ok"
"1509","浣熊","23","1","cub","幼年","Animal_1509_1","206","a1509.swf/DefineSprite_206_Animal_1509_1/1.png","35c2661e56da92f4658a123b77f61c530063cf74782826c9d1a52298845c0c12","1","140","73","3403","22","17","95","51","ready-for-visual-review","reviewed-ok"
"1509","浣熊","23","2","growing","成长","Animal_1509_2","178","a1509.swf/DefineSprite_178_Animal_1509_2/1.png","83cf498fa6950284f20b076a1e03d3620ce86dc5ffb67b5f28da5e67c435d8bd","1","171","90","5554","28","15","115","70","ready-for-visual-review","reviewed-ok"
"1509","浣熊","23","3","ready_to_produce","成熟待生产","Animal_1509_3","123","a1509.swf/DefineSprite_123_Animal_1509_3/1.png","cde6120ac19f75238273fd97bc7c65107ab32dea52ff7e4e85b362b4de5f97ad","1","214","143","11177","24","20","162","116","ready-for-visual-review","reviewed-ok"
"1509","浣熊","23","4","production_early","生产阶段一","Animal_1509_4","99","a1509.swf/DefineSprite_99_Animal_1509_4/1.png","db4e1f55ce6a943cf3bc531ecb6d5457cd26a3e891ae03d7a659c204eda744b5","1","178","103","5461","25","10","128","86","ready-for-visual-review","reviewed-ok"
"1509","浣熊","23","5","production_late","生产阶段二","Animal_1509_5","95","a1509.swf/DefineSprite_95_Animal_1509_5/1.png","c23054636067da3fd4b8e9cc65fac1606bdeb1e3b54fda5dca9e431fe2532df0","1","210","122","9865","24","22","161","93","ready-for-visual-review","reviewed-ok"
"1509","浣熊","23","6","lifecycle_complete","生命周期结束","Animal_1509_6","90","a1509.swf/DefineSprite_90_Animal_1509_6/1.png","2c57fcf12fa106e285ac16fd51a8ba7ee19151f4e5657172a02cd3a8a47e44dc","1","212","121","9626","24","21","164","93","ready-for-visual-review","reviewed-ok"
"1016","美国短毛猫","24","1","cub","幼年","Animal_1016_1","54","a1016.swf/DefineSprite_54_Animal_1016_1/1.png","7167a866d2f55653b14fbf1c7f01e8f3bf646f27cb75844aae2c797c26f1e4cc","1","48","41","1186","8","0","39","39","ready-for-visual-review","reviewed-ok"
"1016","美国短毛猫","24","2","growing","成长","Animal_1016_2","66","a1016.swf/DefineSprite_66_Animal_1016_2/1.png","18997a2419a0e6389a2d28a03d786c18013eef09bbaedc88bb4f8cdfd4f91881","1","62","54","2122","9","0","53","52","ready-for-visual-review","reviewed-ok"
"1016","美国短毛猫","24","3","ready_to_produce","成熟待生产","Animal_1016_3","82","a1016.swf/DefineSprite_82_Animal_1016_3/1.png","5b68865b853944c1c75e9e6ca78daa1352745d8990536e163731ebfd2f02bf25","1","98","125","6504","3","0","95","116","ready-for-visual-review","reviewed-ok"
"1016","美国短毛猫","24","4","production_early","生产阶段一","Animal_1016_4","13","a1016.swf/DefineSprite_13_Animal_1016_4/1.png","92013291d2b9d75a15a7484f922fe7343f75f1eeb7f22c075ac1e0d366dc2fc7","1","67","73","2489","0","0","59","69","ready-for-visual-review","reviewed-ok"
"1016","美国短毛猫","24","5","production_late","生产阶段二","Animal_1016_5","86","a1016.swf/DefineSprite_86_Animal_1016_5/1.png","81ee743c363580b73d53c01efa48af488f3a45a626e9f178bf74c5d5304581bb","1","80","74","3700","11","1","69","69","ready-for-visual-review","reviewed-ok"
"1016","美国短毛猫","24","6","lifecycle_complete","生命周期结束","Animal_1016_6","94","a1016.swf/DefineSprite_94_Animal_1016_6/1.png","b58f704acd479c6d08fb7ddc9f84e18036c636fc463767e73521eac517d5bd0f","1","81","74","3684","11","1","69","69","ready-for-visual-review","reviewed-ok"
"1511","丹顶鹤","25","1","cub","幼年","Animal_1511_1","286","a1511.swf/DefineSprite_286_Animal_1511_1/1.png","28dcd5506a20ed2e7f53b1fcadadd8006c5f2221cc7c641ed5be56e1faa489c0","1","42","63","1126","9","2","29","60","ready-for-visual-review","reviewed-ok"
"1511","丹顶鹤","25","2","growing","成长","Animal_1511_2","243","a1511.swf/DefineSprite_243_Animal_1511_2/1.png","451d0005138bdf90230063f070e122ca32bc464fe69dee424b080e5489cd80ac","1","63","94","2057","14","2","38","91","ready-for-visual-review","reviewed-ok"
"1511","丹顶鹤","25","3","ready_to_produce","成熟待生产","Animal_1511_3","142","a1511.swf/DefineSprite_142_Animal_1511_3/1.png","0333a2ce0517e6b92278e324c27c54f308dd2eb7c27566b79d5ba88a95b0ac84","1","89","143","5752","10","10","76","132","ready-for-visual-review","reviewed-ok"
"1511","丹顶鹤","25","4","production_early","生产阶段一","Animal_1511_4","24","a1511.swf/DefineSprite_24_Animal_1511_4/1.png","0aa142e64e2ca0fdd0089ed1e501a3c826d3ddc8fe5b523ce4d0fe77ac04c3c1","1","53","125","2461","0","0","51","124","ready-for-visual-review","reviewed-ok"
"1511","丹顶鹤","25","5","production_late","生产阶段二","Animal_1511_5","166","a1511.swf/DefineSprite_166_Animal_1511_5/1.png","a458fe6e49222ae390632318a8df818a2e998062cce883b591aa975e8dc3b639","1","88","134","5069","10","1","73","133","ready-for-visual-review","reviewed-ok"
"1511","丹顶鹤","25","6","lifecycle_complete","生命周期结束","Animal_1511_6","93","a1511.swf/DefineSprite_93_Animal_1511_6/1.png","04a91aa36e32b7621301debea3b0d551fce5fecbb0d712dab4968aa034788e1d","1","88","134","5109","10","1","70","132","ready-for-visual-review","reviewed-ok"
"1513","双峰驼","26","1","cub","幼年","Animal_1513_1","65","a1513.swf/DefineSprite_65_Animal_1513_1/1.png","a60cb44d5fe1f4758813c45046950f92deb9369807d36f30bcfc400322e3b2c3","1","54","71","2380","5","1","44","67","ready-for-visual-review","reviewed-ok"
"1513","双峰驼","26","2","growing","成长","Animal_1513_2","59","a1513.swf/DefineSprite_59_Animal_1513_2/1.png","2f50ea694c56f98a02fab538952e2760b68c30dbd8db5ea73fdc304cffa3831e","1","66","89","3772","6","2","55","84","ready-for-visual-review","reviewed-ok"
"1513","双峰驼","26","3","ready_to_produce","成熟待生产","Animal_1513_3","55","a1513.swf/DefineSprite_55_Animal_1513_3/1.png","4b791f137811406f96ed72bf242b473f57689196306ac0a3b126b584d253fb51","1","101","206","9957","7","0","94","182","ready-for-visual-review","reviewed-ok"
"1513","双峰驼","26","4","production_early","生产阶段一","Animal_1513_4","67","a1513.swf/DefineSprite_67_Animal_1513_4/1.png","b114fe82c1c4feb8f658dd8ad49fd80e167a1d0bdc05a5a2238b25e9d03daa36","1","71","110","5676","0","0","71","104","ready-for-visual-review","reviewed-ok"
"1513","双峰驼","26","5","production_late","生产阶段二","Animal_1513_5","32","a1513.swf/DefineSprite_32_Animal_1513_5/1.png","80689ada024a163142249ec9175cd79de93ea61f7e1544655db651db7592d58c","1","92","122","7106","9","3","75","115","ready-for-visual-review","reviewed-ok"
"1513","双峰驼","26","6","lifecycle_complete","生命周期结束","Animal_1513_6","28","a1513.swf/DefineSprite_28_Animal_1513_6/1.png","08a2b914dc1de5c4d8155cf9ed7eb42c66dba0be87496809699e3420f998f25c","1","92","122","7111","9","3","75","115","ready-for-visual-review","reviewed-ok"
"1514","犀牛","27","1","cub","幼年","Animal_1514_1","34","a1514.swf/DefineSprite_34_Animal_1514_1/1.png","15d6381e6acdeb673dffabef272a2fac20d48c31e8daa30cec9e0628ab82622d","1","86","66","3298","10","3","69","62","ready-for-visual-review","reviewed-with-note"
"1514","犀牛","27","2","growing","成长","Animal_1514_2","43","a1514.swf/DefineSprite_43_Animal_1514_2/1.png","e9acf6b34cba75728bd8c14fdcf80986e21072e36359ad8a4f9c138e729bdda1","1","89","79","4587","5","6","78","72","ready-for-visual-review","reviewed-with-note"
"1514","犀牛","27","3","ready_to_produce","成熟待生产","Animal_1514_3","65","a1514.swf/DefineSprite_65_Animal_1514_3/1.png","dfb3ede0509f46ce83f9aad6c56919dc75409295cfccc5751613603ff7dd78f3","1","142","189","12367","6","0","136","187","ready-for-visual-review","reviewed-with-note"
"1514","犀牛","27","4","production_early","生产阶段一","Animal_1514_4","68","a1514.swf/DefineSprite_68_Animal_1514_4/1.png","5573a126fb507b95c22f5c8e3e006f445c7e9d35c6c1e609557d488135524c96","3","106","91","6480","0","0","106","88","ready-for-visual-review","reviewed-with-note"
"1514","犀牛","27","5","production_late","生产阶段二","Animal_1514_5","74","a1514.swf/DefineSprite_74_Animal_1514_5/1.png","4b58f19518da5e7030f0c0a03db9202078f8ca959a7521b1de7d24f1bb7a9026","1","137","112","9195","12","9","113","101","ready-for-visual-review","reviewed-with-note"
"1514","犀牛","27","6","lifecycle_complete","生命周期结束","Animal_1514_6","84","a1514.swf/DefineSprite_84_Animal_1514_6/1.png","df8cf8e821d266dfaf29ae02de693e58c3778b4c889790bab7ccebc14907a668","1","132","112","9588","7","9","119","101","ready-for-visual-review","reviewed-with-note"
"1018","穿山甲","28","1","cub","幼年","Animal_1018_1","31","a1018.swf/DefineSprite_31_Animal_1018_1/1.png","1704995a411447995706ba2ece79f850078abc337025dd9553f9d2d8cfdef660","1","53","34","759","13","2","33","28","ready-for-visual-review","reviewed-ok"
"1018","穿山甲","28","2","growing","成长","Animal_1018_2","52","a1018.swf/DefineSprite_52_Animal_1018_2/1.png","f771627bf41e6a0494a90834f64ca4ebacacf22064f2ba6cfcd6766bbf142a61","1","71","53","2085","8","3","58","47","ready-for-visual-review","reviewed-ok"
"1018","穿山甲","28","3","ready_to_produce","成熟待生产","Animal_1018_3","73","a1018.swf/DefineSprite_73_Animal_1018_3/1.png","cbf10a59a1493f0021c2b94d879ca1cfc0034aaf61960dd1784624af24ea028e","1","93","108","5439","16","3","71","100","ready-for-visual-review","reviewed-ok"
"1018","穿山甲","28","4","production_early","生产阶段一","Animal_1018_4","76","a1018.swf/DefineSprite_76_Animal_1018_4/1.png","60863d35d9b6a9ecb5599d5cfa0016635b5932bcf22da86dbcb7a2497768d3d5","1","73","63","2137","0","3","71","57","ready-for-visual-review","reviewed-ok"
"1018","穿山甲","28","5","production_late","生产阶段二","Animal_1018_5","80","a1018.swf/DefineSprite_80_Animal_1018_5/1.png","754df6386739ea1bdb5e5c00590f24f0c3868add102105cccb142fab324ca64d","1","88","65","3142","10","4","72","57","ready-for-visual-review","reviewed-ok"
"1018","穿山甲","28","6","lifecycle_complete","生命周期结束","Animal_1018_6","86","a1018.swf/DefineSprite_86_Animal_1018_6/1.png","79bcaff8b6b57744f641255af7d86cdae35f1c2f6e6831d3e9a6688c61cd752e","1","88","65","3196","10","4","72","57","ready-for-visual-review","reviewed-ok"
"1515","猩猩","29","1","cub","幼年","Animal_1515_1","23","a1515.swf/DefineSprite_23_Animal_1515_1/1.png","9f94bdd0ff506fe3a8d9870bed430f274bf840433e676666cfa25a13127d0923","1","49","52","1519","1","2","36","47","ready-for-visual-review","reviewed-ok"
"1515","猩猩","29","2","growing","成长","Animal_1515_2","27","a1515.swf/DefineSprite_27_Animal_1515_2/1.png","87b6939e4e9315fdd4b690743ae1a6583ddda2a13b436571dd391aeabb1fec76","1","68","71","2825","2","3","50","65","ready-for-visual-review","reviewed-ok"
"1515","猩猩","29","3","ready_to_produce","成熟待生产","Animal_1515_3","42","a1515.swf/DefineSprite_42_Animal_1515_3/1.png","39a136d9d6855f8aa7451b7a34f6bdab28df818053d7b5f4fb5a6a7da88c6ca1","1","101","168","7022","13","16","74","148","ready-for-visual-review","reviewed-ok"
"1515","猩猩","29","4","production_early","生产阶段一","Animal_1515_4","14","a1515.swf/DefineSprite_14_Animal_1515_4/1.png","563c00170cc1bc976d8237cb6658ed58c1a2bbfc979f96a23a315b9ee5b1eb51","1","66","77","2576","3","1","51","71","ready-for-visual-review","reviewed-ok"
"1515","猩猩","29","5","production_late","生产阶段二","Animal_1515_5","46","a1515.swf/DefineSprite_46_Animal_1515_5/1.png","4b02e1d23f8a90fed5d25b185c36bb215ddef83fa5d79bb2b99e32e081bd1f99","1","86","90","4498","4","4","62","81","ready-for-visual-review","reviewed-ok"
"1515","猩猩","29","6","lifecycle_complete","生命周期结束","Animal_1515_6","54","a1515.swf/DefineSprite_54_Animal_1515_6/1.png","e66336f968e255b3903cee24afc0c12abf8154fa7e332a461bb3b695842a8a0a","1","86","90","4519","4","4","62","81","ready-for-visual-review","reviewed-ok"
"1003","鹅","3","1","cub","幼年","Animal_1003_1","121","a1003.swf/DefineSprite_121_Animal_1003_1/1.png","86d5376db3c77052f56d29b155bafee43f0fff2598e4ffe04fb52dc5e85b736f","1","25","28","464","1","1","22","26","ready-for-visual-review","reviewed-ok"
"1003","鹅","3","2","growing","成长","Animal_1003_2","104","a1003.swf/DefineSprite_104_Animal_1003_2/1.png","2e43fa7cc40071123199c10c2e7ea18d8671533bad15255ff9125aacfdd2567f","1","32","38","835","2","1","29","35","ready-for-visual-review","reviewed-ok"
"1003","鹅","3","3","ready_to_produce","成熟待生产","Animal_1003_3","88","a1003.swf/DefineSprite_88_Animal_1003_3/1.png","7dddcb12ad546ecc3c6b0794650a9bc9d6ed2a3c7f26c2aadff5b394e962bd96","1","89","108","3715","19","11","64","95","ready-for-visual-review","reviewed-ok"
"1003","鹅","3","4","production_early","生产阶段一","Animal_1003_4","18","a1003.swf/DefineSprite_18_Animal_1003_4/1.png","4729af8e93c9c0f6fbe778bfd16a4228c1cfee531aa28acbd63a2fac69aecfab","1","35","61","1194","0","0","33","59","ready-for-visual-review","reviewed-ok"
"1003","鹅","3","5","production_late","生产阶段二","Animal_1003_5","55","a1003.swf/DefineSprite_55_Animal_1003_5/1.png","8895377a40f45844706988e2d7b04dbd486bff3791937956b5ff2ade8beedf4b","1","44","67","1667","4","2","35","63","ready-for-visual-review","reviewed-ok"
"1003","鹅","3","6","lifecycle_complete","生命周期结束","Animal_1003_6","47","a1003.swf/DefineSprite_47_Animal_1003_6/1.png","0435523c8ea6556770366fe0862b80efa884976711f4e59708e93ce3eb148ae6","1","40","64","1684","3","1","35","62","ready-for-visual-review","reviewed-ok"
"1516","河马","30","1","cub","幼年","Animal_1516_1","52","a1516.swf/DefineSprite_52_Animal_1516_1/1.png","4520d57728274ff8021bf03f458992e9098a4afc6a97d1a99c8d1a0b65775f90","1","71","74","3089","5","9","65","58","ready-for-visual-review","reviewed-ok"
"1516","河马","30","2","growing","成长","Animal_1516_2","42","a1516.swf/DefineSprite_42_Animal_1516_2/1.png","8d5dee3054569e6145cb783cd6df59ef25a39b6592cf6c9b9d8d18b808bb7abb","1","103","101","5949","4","16","98","76","ready-for-visual-review","reviewed-ok"
"1516","河马","30","3","ready_to_produce","成熟待生产","Animal_1516_3","80","a1516.swf/DefineSprite_80_Animal_1516_3/1.png","14ef63beb5032ead580719c3dbbb884d6542b8230ae45909677c56f4012636d2","1","122","170","11238","5","0","115","159","ready-for-visual-review","reviewed-ok"
"1516","河马","30","4","production_early","生产阶段一","Animal_1516_4","82","a1516.swf/DefineSprite_82_Animal_1516_4/1.png","ee055b57cc5bb6915ffdb220febcbfde4007581542ad3f9029c4aae32376fed7","1","113","90","6005","0","0","107","81","ready-for-visual-review","reviewed-ok"
"1516","河马","30","5","production_late","生产阶段二","Animal_1516_5","86","a1516.swf/DefineSprite_86_Animal_1516_5/1.png","3924f1af23b359e3414d1fb98248e2c947e90e75dd6447377be8649920b97ead","1","121","118","8547","4","15","115","92","ready-for-visual-review","reviewed-ok"
"1516","河马","30","6","lifecycle_complete","生命周期结束","Animal_1516_6","92","a1516.swf/DefineSprite_92_Animal_1516_6/1.png","d1c17523c0b1f5870696a1acbf2169dda315e4e2d626dce23cc74a27629e2cb1","1","121","118","8602","4","15","115","93","ready-for-visual-review","reviewed-ok"
"1517","火烈鸟","31","1","cub","幼年","Animal_1517_1","102","a1517.swf/DefineSprite_102_Animal_1517_1/1.png","5f29a90cc0bfae7e7e768561f2ec45941b07959032f7a3a74f3d02f9739f7e4c","1","51","81","1450","5","0","45","76","ready-for-visual-review","reviewed-ok"
"1517","火烈鸟","31","2","growing","成长","Animal_1517_2","97","a1517.swf/DefineSprite_97_Animal_1517_2/1.png","01d70b0570cde7d2cdc77f77e88a98dcfb66182df9c417b01f2aa70b9d8cc4ba","1","69","114","2746","4","0","63","105","ready-for-visual-review","reviewed-ok"
"1517","火烈鸟","31","3","ready_to_produce","成熟待生产","Animal_1517_3","72","a1517.swf/DefineSprite_72_Animal_1517_3/1.png","0198362e27f039e7e7e0f4bc63e201d06138acec6cee9f0e1f032583a622865c","1","91","198","5621","16","0","74","190","ready-for-visual-review","reviewed-ok"
"1517","火烈鸟","31","4","production_early","生产阶段一","Animal_1517_4","104","a1517.swf/DefineSprite_104_Animal_1517_4/1.png","836db2c26f29513aafc9f3df5409a7f70892717be819b6bc938e8a0d277673f9","1","53","136","2278","0","0","53","135","ready-for-visual-review","reviewed-ok"
"1517","火烈鸟","31","5","production_late","生产阶段二","Animal_1517_5","51","a1517.swf/DefineSprite_51_Animal_1517_5/1.png","ece298d4957cd4ce55434c74e873bb10ee0c9b16b70e8033063bac8480022d96","1","82","150","4515","7","0","75","138","ready-for-visual-review","reviewed-ok"
"1517","火烈鸟","31","6","lifecycle_complete","生命周期结束","Animal_1517_6","47","a1517.swf/DefineSprite_47_Animal_1517_6/1.png","24257b341fd3f440b19a0749938370c9cbbd7494921b5706d9b3732fdb43254b","1","93","156","4877","14","4","74","138","ready-for-visual-review","reviewed-ok"
"1019","紫貂","32","1","cub","幼年","Animal_1019_1","121","a1019.swf/DefineSprite_121_Animal_1019_1/1.png","6dd0826d647a5b6b77090bb964df25c841a4be503328f562f16b5b32f2e7497e","1","63","61","1473","5","21","56","37","ready-for-visual-review","reviewed-ok"
"1019","紫貂","32","2","growing","成长","Animal_1019_2","64","a1019.swf/DefineSprite_64_Animal_1019_2/1.png","958e46e8d6ef74300faa01bf208f3e6a772f72886ff5df520cedeb363dc04a47","1","83","72","2807","5","19","74","52","ready-for-visual-review","reviewed-ok"
"1019","紫貂","32","3","ready_to_produce","成熟待生产","Animal_1019_3","116","a1019.swf/DefineSprite_116_Animal_1019_3/1.png","00d329da5bbba2b0fe0a7cd5bbeafb9648e1ccf01b92a7a50af29a01eec36274","1","122","142","6700","10","37","104","104","ready-for-visual-review","reviewed-ok"
"1019","紫貂","32","4","production_early","生产阶段一","Animal_1019_4","90","a1019.swf/DefineSprite_90_Animal_1019_4/1.png","ebfdfbace353e17579e7cc1cca9b0776b3cf2a51e85f554548d22afd88acca99","1","99","80","3319","0","10","95","69","ready-for-visual-review","reviewed-ok"
"1019","紫貂","32","5","production_late","生产阶段二","Animal_1019_5","70","a1019.swf/DefineSprite_70_Animal_1019_5/1.png","5b127eb6689fd848e7097124f5a84116d5b1de4bf126dd90429a895d4408d023","1","121","100","5603","8","24","107","74","ready-for-visual-review","reviewed-ok"
"1019","紫貂","32","6","lifecycle_complete","生命周期结束","Animal_1019_6","84","a1019.swf/DefineSprite_84_Animal_1019_6/1.png","638e48424850ebf73648f245bb553fa8459ef35dfa04eefd7db768f6cf132fcb","1","124","101","5654","10","21","106","78","ready-for-visual-review","reviewed-ok"
"1502","牛","4","1","cub","幼年","Animal_1502_1","395","a1502.swf/DefineSprite_395_Animal_1502_1/1.png","c20528b39c717c4237083b20735411e76251afa2f7c13c2131d8fe1e80bbe915","1","384","106","4120","149","37","83","64","ready-for-visual-review","reviewed-ok"
"1502","牛","4","2","growing","成长","Animal_1502_2","341","a1502.swf/DefineSprite_341_Animal_1502_2/1.png","edc3657b3bd238554820582378db4067673ab51b57c3e687051b5160d4faab4d","1","357","123","7620","123","29","109","89","ready-for-visual-review","reviewed-ok"
"1502","牛","4","3","ready_to_produce","成熟待生产","Animal_1502_3","263","a1502.swf/DefineSprite_263_Animal_1502_3/1.png","4437fdbbf07de39b5112f5402d75edaa8eebbb4754513da5347b89782709b5d4","1","171","201","16096","13","12","144","180","ready-for-visual-review","reviewed-ok"
"1502","牛","4","4","production_early","生产阶段一","Animal_1502_4","183","a1502.swf/DefineSprite_183_Animal_1502_4/1.png","523ef962f1518a8aa464fb37e91b683028b15674bc2e328b7234c036c8a87aa4","1","144","132","9165","12","12","120","111","ready-for-visual-review","reviewed-ok"
"1502","牛","4","5","production_late","生产阶段二","Animal_1502_5","174","a1502.swf/DefineSprite_174_Animal_1502_5/1.png","a5b3543a2a5567c338d16a3f5ee37986cd82847a7889399c10dca2e7bd7f2048","1","145","121","11682","3","2","140","113","ready-for-visual-review","reviewed-ok"
"1502","牛","4","6","lifecycle_complete","生命周期结束","Animal_1502_6","116","a1502.swf/DefineSprite_116_Animal_1502_6/1.png","bbd3184ac88affea1a9085763606d2dc2820a27924665973af4eb2ec196d45cd","1","144","117","11619","2","2","141","108","ready-for-visual-review","reviewed-ok"
"1004","猫","5","1","cub","幼年","Animal_1004_1","367","a1004.swf/DefineSprite_367_Animal_1004_1/1.png","3b00b514ff4671ac5ba6382aa1331c78cd81ef501386df8c13c801358fae8866","1","34","29","671","2","2","31","26","ready-for-visual-review","reviewed-ok"
"1004","猫","5","2","growing","成长","Animal_1004_2","300","a1004.swf/DefineSprite_300_Animal_1004_2/1.png","52fbe9e6e3ec9db6da7df0c3a03dd76d3b1f977ad3f77c175e540bb181950da3","1","43","30","891","2","0","40","29","ready-for-visual-review","reviewed-ok"
"1004","猫","5","3","ready_to_produce","成熟待生产","Animal_1004_3","236","a1004.swf/DefineSprite_236_Animal_1004_3/1.png","65f07cb61adeb325b56c92185576634cf7c1b6601e8dc59f31f7ef1313733254","1","74","86","3265","4","0","65","84","ready-for-visual-review","reviewed-ok"
"1004","猫","5","4","production_early","生产阶段一","Animal_1004_4","33","a1004.swf/DefineSprite_33_Animal_1004_4/1.png","b9420280c726ab7e6ad87b259e800cd98e732ad5cab1011c115718cc28128fb9","1","40","37","930","1","0","35","36","ready-for-visual-review","reviewed-ok"
"1004","猫","5","5","production_late","生产阶段二","Animal_1004_5","156","a1004.swf/DefineSprite_156_Animal_1004_5/1.png","4734c4b8ba4ebdc1754302756137aaba1504820f64c84f993f7a4783ce2b0c45","1","49","43","1245","2","2","45","38","ready-for-visual-review","reviewed-ok"
"1004","猫","5","6","lifecycle_complete","生命周期结束","Animal_1004_6","102","a1004.swf/DefineSprite_102_Animal_1004_6/1.png","1b5cf12187536824a7f587fc0c45cd447b271f2cd3bb3ec0b5f1d5428a6254ee","1","49","42","1332","2","1","45","38","ready-for-visual-review","reviewed-ok"
"1512","貔貅","50","1","cub","幼年","Animal_1512_1","176","a1512.swf/DefineSprite_176_Animal_1512_1/1.png","1d71ec25f314a3f28841fb28a1ace0047bd77082e3c660b7d305f24139868430","1","73","87","2368","9","13","54","62","ready-for-visual-review","reviewed-ok"
"1512","貔貅","50","2","growing","成长","Animal_1512_2","159","a1512.swf/DefineSprite_159_Animal_1512_2/1.png","00bf326c7f0e6d9968b0cefc7c558accd36410d6981c98598eb3c563fdd08017","1","107","126","5364","15","18","79","89","ready-for-visual-review","reviewed-ok"
"1512","貔貅","50","3","ready_to_produce","成熟待生产","Animal_1512_3","102","a1512.swf/DefineSprite_102_Animal_1512_3/1.png","08152197fd15de13086b94209802c6c49ab2b0b399c0294d5be5a99e94e154cc","1","133","198","11767","17","22","99","171","ready-for-visual-review","reviewed-ok"
"1512","貔貅","50","4","production_early","生产阶段一","Animal_1512_4","142","a1512.swf/DefineSprite_142_Animal_1512_4/1.png","d9ca5ed081180209596c227dddf682d7267133f2deb0f09d06610bdb245857a4","1","116","128","6598","12","1","93","113","ready-for-visual-review","reviewed-ok"
"1512","貔貅","50","5","production_late","生产阶段二","Animal_1512_5","141","a1512.swf/DefineSprite_141_Animal_1512_5/1.png","8e41a4492567015d5ff98f28b7b4a370a6d09aefdd8f7a4b6d0814edf4547f7e","1","133","158","8494","18","22","99","115","ready-for-visual-review","reviewed-ok"
"1512","貔貅","50","6","lifecycle_complete","生命周期结束","Animal_1512_6","124","a1512.swf/DefineSprite_124_Animal_1512_6/1.png","89268ac7085a39efe151fa2863f8cc3b8620ed1ec3bf44ef68a95b58e2228bd8","1","133","158","8517","18","22","99","116","ready-for-visual-review","reviewed-ok"
"1503","猴子","6","1","cub","幼年","Animal_1503_1","140","a1503.swf/DefineSprite_140_Animal_1503_1/1.png","c67f708bdece997dc9feaa48ce9501c9ef55b96a2bc57dd183b3f246a887b3b2","1","48","53","1552","1","4","45","47","ready-for-visual-review","reviewed-ok"
"1503","猴子","6","2","growing","成长","Animal_1503_2","117","a1503.swf/DefineSprite_117_Animal_1503_2/1.png","35d2ad13d68116aa3dfaa6f3e0c7cd3aa5a41e4e227c2fa87956cba2a1a1f755","1","59","60","2138","1","0","56","60","ready-for-visual-review","reviewed-ok"
"1503","猴子","6","3","ready_to_produce","成熟待生产","Animal_1503_3","64","a1503.swf/DefineSprite_64_Animal_1503_3/1.png","d932dc8756e139a6b67c85c05dcbccc54bbca54a9dc86bc962acfa9b145a30f6","1","98","129","5457","10","13","81","115","ready-for-visual-review","reviewed-ok"
"1503","猴子","6","4","production_early","生产阶段一","Animal_1503_4","22","a1503.swf/DefineSprite_22_Animal_1503_4/1.png","f6e41c7d4e7aab48c859669645d577f2a9e9533022da773c5967078f26ac27a9","1","56","69","2198","1","0","55","68","ready-for-visual-review","reviewed-ok"
"1503","猴子","6","5","production_late","生产阶段二","Animal_1503_5","101","a1503.swf/DefineSprite_101_Animal_1503_5/1.png","aa1cea4ef2639bcbfa068e6c9d2996ae20ce597b83d599b1aec0cf5bb6361139","1","75","73","2992","3","0","69","72","ready-for-visual-review","reviewed-ok"
