"source_id","runtime_id","name","runtime_stage","runtime_stage_key","linked_state_index","linked_state_key","source_character_id","source_relationship","source_export_file","source_sha256","runtime_asset","runtime_sha256","visual_review_status","processing_status"
"26","legacy-26","柚子","2","young","2","young","9","state-character","Crop_26.swf/DefineSprite_9/1.png","eb5d45b22ff1b3991e6fdc1217a43b44c8b71aa1aa6f25a17ce5ddeb0e357be7","apps/web/public/assets/manor/classic/crops/26/young.png","eb5d45b22ff1b3991e6fdc1217a43b44c8b71aa1aa6f25a17ce5ddeb0e357be7","reviewed-ok","ready"
"26","legacy-26","柚子","3","growing","3","growing","12","state-character","Crop_26.swf/DefineSprite_12/1.png","c04db97c9f7634753a001bf80cc2db9f9212ebdedfed2239ddfb3f2e91f27e0a","apps/web/public/assets/manor/classic/crops/26/growing.png","c04db97c9f7634753a001bf80cc2db9f9212ebdedfed2239ddfb3f2e91f27e0a","reviewed-ok","ready"
"26","legacy-26","柚子","4","pre_mature","4","pre_mature","17","state-character","Crop_26.swf/DefineSprite_17/1.png","020a8f03c4eeb9225249e0d6fbade4b23de078ac9c3532288079c28884619845","apps/web/public/assets/manor/classic/crops/26/pre_mature.png","020a8f03c4eeb9225249e0d6fbade4b23de078ac9c3532288079c28884619845","reviewed-ok","ready"
"26","legacy-26","柚子","5","mature","5","mature","20","state-character","Crop_26.swf/DefineSprite_20/1.png","fb82309ff722a6162609fb2529f4a07d3cb5e9792fdcc9a79b8a6ac148a1c928","apps/web/public/assets/manor/classic/crops/26/mature.png","fb82309ff722a6162609fb2529f4a07d3cb5e9792fdcc9a79b8a6ac148a1c928","reviewed-ok","ready"
"26","legacy-26","柚子","6","withered","6","withered","22","state-character","Crop_26.swf/DefineSprite_22/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/26/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"50","legacy-50","蘑菇","0","seed","0","seed","4","state-character","Crop_50.swf/DefineSprite_4/1.png","76d1ad53c45d8932b6fa012e9f34f4399b12fec6777b771824864f28f64e8d2c","apps/web/public/assets/manor/classic/crops/50/seed.png","76d1ad53c45d8932b6fa012e9f34f4399b12fec6777b771824864f28f64e8d2c","reviewed-ok","ready"
"50","legacy-50","蘑菇","1","sprout","1","sprout","6","state-character","Crop_50.swf/DefineSprite_6/1.png","4a6efab815607bda186d65f4d317eb21b05125d1dbdec9a25b9f4def4e8f652a","apps/web/public/assets/manor/classic/crops/50/sprout.png","4a6efab815607bda186d65f4d317eb21b05125d1dbdec9a25b9f4def4e8f652a","reviewed-ok","ready"
"50","legacy-50","蘑菇","2","young","2","young","11","state-character","Crop_50.swf/DefineSprite_11/1.png","883fdd31aff60f14ae83bd3a256f6374ab8c3ef034ee58cfa260eaa194ac6d7b","apps/web/public/assets/manor/classic/crops/50/young.png","883fdd31aff60f14ae83bd3a256f6374ab8c3ef034ee58cfa260eaa194ac6d7b","reviewed-ok","ready"
"50","legacy-50","蘑菇","3","growing","3","growing","18","state-character","Crop_50.swf/DefineSprite_18/1.png","ca620490796199500e04351520c08474168358d465ddb16d8fad5e61f2b611a2","apps/web/public/assets/manor/classic/crops/50/growing.png","ca620490796199500e04351520c08474168358d465ddb16d8fad5e61f2b611a2","reviewed-ok","ready"
"50","legacy-50","蘑菇","4","pre_mature","4","pre_mature","18","state-character","Crop_50.swf/DefineSprite_18/1.png","ca620490796199500e04351520c08474168358d465ddb16d8fad5e61f2b611a2","apps/web/public/assets/manor/classic/crops/50/pre_mature.png","ca620490796199500e04351520c08474168358d465ddb16d8fad5e61f2b611a2","reviewed-ok","ready"
"50","legacy-50","蘑菇","5","mature","5","mature","23","state-character","Crop_50.swf/DefineSprite_23/1.png","f051b5c2fed59de7d71bf559b539e8424d280df55c1175eccc9d4c262b4a962f","apps/web/public/assets/manor/classic/crops/50/mature.png","f051b5c2fed59de7d71bf559b539e8424d280df55c1175eccc9d4c262b4a962f","reviewed-ok","ready"
"50","legacy-50","蘑菇","6","withered","6","withered","25","state-character","Crop_50.swf/DefineSprite_25/1.png","bc6356b37ef5e5c05f68aa45d71293c46835cf7799ede3a2f07c0ad42bf2eeb8","apps/web/public/assets/manor/classic/crops/50/withered.png","bc6356b37ef5e5c05f68aa45d71293c46835cf7799ede3a2f07c0ad42bf2eeb8","reviewed-ok","ready"
"27","legacy-27","菠萝","0","seed","0","seed","2","state-character","Crop_27.swf/DefineSprite_2/1.png","00f8ac9abb7d3c731fbb32c590337aa06e656822244bc7046763761e80d89307","apps/web/public/assets/manor/classic/crops/27/seed.png","00f8ac9abb7d3c731fbb32c590337aa06e656822244bc7046763761e80d89307","reviewed-ok","ready"
"27","legacy-27","菠萝","1","sprout","1","sprout","4","state-character","Crop_27.swf/DefineSprite_4/1.png","db843828bbf2e24c84a12c0fb68353a7445d6b721bc0fde335231e1fc5e7efc4","apps/web/public/assets/manor/classic/crops/27/sprout.png","db843828bbf2e24c84a12c0fb68353a7445d6b721bc0fde335231e1fc5e7efc4","reviewed-ok","ready"
"27","legacy-27","菠萝","2","young","2","young","6","state-character","Crop_27.swf/DefineSprite_6/1.png","259863037698fd06585f7f80fab1691c5d17f9433b1f24bfcf7536eec3301534","apps/web/public/assets/manor/classic/crops/27/young.png","259863037698fd06585f7f80fab1691c5d17f9433b1f24bfcf7536eec3301534","reviewed-ok","ready"
"27","legacy-27","菠萝","3","growing","3","growing","10","state-character","Crop_27.swf/DefineSprite_10/1.png","ded3e1ed7e05468b105d8ba8085f3650bf292cbad4295deac2991a17eb16368a","apps/web/public/assets/manor/classic/crops/27/growing.png","ded3e1ed7e05468b105d8ba8085f3650bf292cbad4295deac2991a17eb16368a","reviewed-ok","ready"
"27","legacy-27","菠萝","4","pre_mature","4","pre_mature","13","state-character","Crop_27.swf/DefineSprite_13/1.png","5d6d200603b4b2a1c86d996f5b390a48ffa05177a2a53b980bb43aa9c838e346","apps/web/public/assets/manor/classic/crops/27/pre_mature.png","5d6d200603b4b2a1c86d996f5b390a48ffa05177a2a53b980bb43aa9c838e346","reviewed-ok","ready"
"27","legacy-27","菠萝","5","mature","5","mature","16","state-character","Crop_27.swf/DefineSprite_16/1.png","e3c565a4a5a2a68df98f553eb2fadc113dca4bc8c764c1edf78bb5ccc54e2f0f","apps/web/public/assets/manor/classic/crops/27/mature.png","e3c565a4a5a2a68df98f553eb2fadc113dca4bc8c764c1edf78bb5ccc54e2f0f","reviewed-ok","ready"
"27","legacy-27","菠萝","6","withered","6","withered","18","state-character","Crop_27.swf/DefineSprite_18/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/27/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"102","legacy-102","马蹄莲","0","seed","0","seed","2","state-character","Crop_102.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","apps/web/public/assets/manor/classic/crops/102/seed.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","reviewed-ok","ready"
"102","legacy-102","马蹄莲","1","sprout","1","sprout","4","state-character","Crop_102.swf/DefineSprite_4/1.png","04a186a09597d0da1def332caa87ad629dbe5e39a7f4a793655e4abb9ad238d7","apps/web/public/assets/manor/classic/crops/102/sprout.png","04a186a09597d0da1def332caa87ad629dbe5e39a7f4a793655e4abb9ad238d7","reviewed-ok","ready"
"102","legacy-102","马蹄莲","2","young","2","young","6","state-character","Crop_102.swf/DefineSprite_6/1.png","b3d25bcf31e31f2f7d59c45678a846a27848df346a8034760a114dd1ff2084d9","apps/web/public/assets/manor/classic/crops/102/young.png","b3d25bcf31e31f2f7d59c45678a846a27848df346a8034760a114dd1ff2084d9","reviewed-ok","ready"
"102","legacy-102","马蹄莲","3","growing","3","growing","8","state-character","Crop_102.swf/DefineSprite_8/1.png","27d07acc00c8dae2916f51d6ab8bbe08558398183dd92893d7554920e36be993","apps/web/public/assets/manor/classic/crops/102/growing.png","27d07acc00c8dae2916f51d6ab8bbe08558398183dd92893d7554920e36be993","reviewed-ok","ready"
"102","legacy-102","马蹄莲","4","pre_mature","4","pre_mature","10","state-character","Crop_102.swf/DefineSprite_10/1.png","382060da55a54f857eba69f80d00548680bd9386d3c4643ed1962fadc92738cf","apps/web/public/assets/manor/classic/crops/102/pre_mature.png","382060da55a54f857eba69f80d00548680bd9386d3c4643ed1962fadc92738cf","reviewed-ok","ready"
"102","legacy-102","马蹄莲","5","mature","5","mature","12","state-character","Crop_102.swf/DefineSprite_12/1.png","f05df0eec031eca0c66a40edccfb4165c1dac5237b975cb86f5acd1939d86f74","apps/web/public/assets/manor/classic/crops/102/mature.png","f05df0eec031eca0c66a40edccfb4165c1dac5237b975cb86f5acd1939d86f74","reviewed-ok","ready"
"102","legacy-102","马蹄莲","6","withered","6","withered","14","state-character","Crop_102.swf/DefineSprite_14/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/102/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"29","legacy-29","椰子","0","seed","0","seed","2","state-character","Crop_29.swf/DefineSprite_2/1.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","apps/web/public/assets/manor/classic/crops/29/seed.png","1e75b2a99aeaa14220763d25acf65fa0ff908743b2b909b7502163ac656336ca","reviewed-ok","ready"
"29","legacy-29","椰子","1","sprout","1","sprout","4","state-character","Crop_29.swf/DefineSprite_4/1.png","493efc3a8544e05ea6b9451e7803a97381d8987bf9dfd19082c202989d63e30f","apps/web/public/assets/manor/classic/crops/29/sprout.png","493efc3a8544e05ea6b9451e7803a97381d8987bf9dfd19082c202989d63e30f","reviewed-ok","ready"
"29","legacy-29","椰子","2","young","2","young","6","state-character","Crop_29.swf/DefineSprite_6/1.png","8081c16e0afede24b9183583258c311e8db2827e64a8df9d0416d2954fe4c84b","apps/web/public/assets/manor/classic/crops/29/young.png","8081c16e0afede24b9183583258c311e8db2827e64a8df9d0416d2954fe4c84b","reviewed-ok","ready"
"29","legacy-29","椰子","3","growing","3","growing","10","state-character","Crop_29.swf/DefineSprite_10/1.png","9b25147e95614650dffa445126e1f98a8b4d87ad3a65f803342ea934ca24dc79","apps/web/public/assets/manor/classic/crops/29/growing.png","9b25147e95614650dffa445126e1f98a8b4d87ad3a65f803342ea934ca24dc79","reviewed-ok","ready"
"29","legacy-29","椰子","4","pre_mature","4","pre_mature","12","state-character","Crop_29.swf/DefineSprite_12/1.png","0cd94fd42f9fc0b4c763d13e74369df3f2ecbccd6642c754778e94782e8bb35c","apps/web/public/assets/manor/classic/crops/29/pre_mature.png","0cd94fd42f9fc0b4c763d13e74369df3f2ecbccd6642c754778e94782e8bb35c","reviewed-ok","ready"
"29","legacy-29","椰子","5","mature","5","mature","14","state-character","Crop_29.swf/DefineSprite_14/1.png","e5443af900cb231e444de1f717fbabc56af9ae11c98c08e89470a5b5d7785c34","apps/web/public/assets/manor/classic/crops/29/mature.png","e5443af900cb231e444de1f717fbabc56af9ae11c98c08e89470a5b5d7785c34","reviewed-ok","ready"
"29","legacy-29","椰子","6","withered","6","withered","16","state-character","Crop_29.swf/DefineSprite_16/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/29/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"49","legacy-49","花生","0","seed","0","seed","2","state-character","Crop_49.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","apps/web/public/assets/manor/classic/crops/49/seed.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","reviewed-ok","ready"
"49","legacy-49","花生","1","sprout","1","sprout","6","state-character","Crop_49.swf/DefineSprite_6/1.png","2868b5e1df37130285c559a4760fdfdc12d6d73c71174774c125c6f0dec0eef9","apps/web/public/assets/manor/classic/crops/49/sprout.png","2868b5e1df37130285c559a4760fdfdc12d6d73c71174774c125c6f0dec0eef9","reviewed-ok","ready"
"49","legacy-49","花生","2","young","2","young","10","state-character","Crop_49.swf/DefineSprite_10/1.png","bea6316aaf62668e2b0fcf361cf503c65c27a22a2a4a487b26f7ea04a91e5f75","apps/web/public/assets/manor/classic/crops/49/young.png","bea6316aaf62668e2b0fcf361cf503c65c27a22a2a4a487b26f7ea04a91e5f75","reviewed-ok","ready"
"49","legacy-49","花生","3","growing","3","growing","16","state-character","Crop_49.swf/DefineSprite_16/1.png","dec00d86e6c8408c926bf48c3de51ba3dd67302fc8ef4bc27aa0bc7401e120ad","apps/web/public/assets/manor/classic/crops/49/growing.png","dec00d86e6c8408c926bf48c3de51ba3dd67302fc8ef4bc27aa0bc7401e120ad","reviewed-ok","ready"
"49","legacy-49","花生","4","pre_mature","4","pre_mature","21","state-character","Crop_49.swf/DefineSprite_21/1.png","23d83ddf5b9a4e7e709de5fbbb603d769c99fda5c24c13c1d763fb9437cdcdb8","apps/web/public/assets/manor/classic/crops/49/pre_mature.png","23d83ddf5b9a4e7e709de5fbbb603d769c99fda5c24c13c1d763fb9437cdcdb8","reviewed-ok","ready"
"49","legacy-49","花生","5","mature","5","mature","29","state-character","Crop_49.swf/DefineSprite_29/1.png","ba32f23d9f8c0ea73809607306d76ae6b5545619aa4ed805fab1ffe82a77d80e","apps/web/public/assets/manor/classic/crops/49/mature.png","ba32f23d9f8c0ea73809607306d76ae6b5545619aa4ed805fab1ffe82a77d80e","reviewed-ok","ready"
"49","legacy-49","花生","6","withered","6","withered","31","state-character","Crop_49.swf/DefineSprite_31/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/49/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"69","legacy-69","莴笋","0","seed","0","seed","2","state-character","Crop_69.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","apps/web/public/assets/manor/classic/crops/69/seed.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","reviewed-ok","ready"
"69","legacy-69","莴笋","1","sprout","1","sprout","11","state-character","Crop_69.swf/DefineSprite_11/1.png","a28f43c6cad8e35b8e00aff5f0ecc2892be56c51d3e9da116fb61947627aa090","apps/web/public/assets/manor/classic/crops/69/sprout.png","a28f43c6cad8e35b8e00aff5f0ecc2892be56c51d3e9da116fb61947627aa090","reviewed-ok","ready"
"69","legacy-69","莴笋","2","young","2","young","16","state-character","Crop_69.swf/DefineSprite_16/1.png","cdc4ec084c6cf8d0e407c4f56c057f24e8ab4f7dcafbd852733e136c07711221","apps/web/public/assets/manor/classic/crops/69/young.png","cdc4ec084c6cf8d0e407c4f56c057f24e8ab4f7dcafbd852733e136c07711221","reviewed-ok","ready"
"69","legacy-69","莴笋","3","growing","3","growing","28","state-character","Crop_69.swf/DefineSprite_28/1.png","924aecd4b5c6aa1be5450d7c22c15637c01c0dbda46226ced130d6f01ac61b92","apps/web/public/assets/manor/classic/crops/69/growing.png","924aecd4b5c6aa1be5450d7c22c15637c01c0dbda46226ced130d6f01ac61b92","reviewed-ok","ready"
"69","legacy-69","莴笋","4","pre_mature","4","pre_mature","31","state-character","Crop_69.swf/DefineSprite_31/1.png","d223136476ca8cdda01c575a67aae7db3d8adf3aeb63bdcb4366ca17667be7a7","apps/web/public/assets/manor/classic/crops/69/pre_mature.png","d223136476ca8cdda01c575a67aae7db3d8adf3aeb63bdcb4366ca17667be7a7","reviewed-ok","ready"
"69","legacy-69","莴笋","5","mature","5","mature","33","state-character","Crop_69.swf/DefineSprite_33/1.png","d7726e966091b6662838a1b168c5c88d7dcf7d33cb80553bb07258ae3314fb76","apps/web/public/assets/manor/classic/crops/69/mature.png","d7726e966091b6662838a1b168c5c88d7dcf7d33cb80553bb07258ae3314fb76","reviewed-ok","ready"
"69","legacy-69","莴笋","6","withered","6","withered","35","state-character","Crop_69.swf/DefineSprite_35/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/69/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"114","legacy-114","蓝玫瑰","0","seed","0","seed","2","state-character","Crop_114.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","apps/web/public/assets/manor/classic/crops/114/seed.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","reviewed-ok","ready"
"114","legacy-114","蓝玫瑰","1","sprout","1","sprout","4","state-character","Crop_114.swf/DefineSprite_4/1.png","3a5f3f765b85969fd5d347b0d9eca6281a9138162f4de6029007cb911e371d36","apps/web/public/assets/manor/classic/crops/114/sprout.png","3a5f3f765b85969fd5d347b0d9eca6281a9138162f4de6029007cb911e371d36","reviewed-ok","ready"
"114","legacy-114","蓝玫瑰","2","young","2","young","16","state-character","Crop_114.swf/DefineSprite_16/1.png","445ad62ed8f9cee87652fdf58a51e869241b99051c31a9c35eba5d222db0e93c","apps/web/public/assets/manor/classic/crops/114/young.png","445ad62ed8f9cee87652fdf58a51e869241b99051c31a9c35eba5d222db0e93c","reviewed-ok","ready"
"114","legacy-114","蓝玫瑰","3","growing","3","growing","23","state-character","Crop_114.swf/DefineSprite_23/1.png","c5964463fd61691a4149af25b606c06c149abf7df2e5bd24097fddc6bb72cbf7","apps/web/public/assets/manor/classic/crops/114/growing.png","c5964463fd61691a4149af25b606c06c149abf7df2e5bd24097fddc6bb72cbf7","reviewed-ok","ready"
"114","legacy-114","蓝玫瑰","4","pre_mature","4","pre_mature","32","state-character","Crop_114.swf/DefineSprite_32/1.png","654ac819d1021bca4cf0d41d2f3f08d112197bb79c46f210dcd60bec221a11fb","apps/web/public/assets/manor/classic/crops/114/pre_mature.png","654ac819d1021bca4cf0d41d2f3f08d112197bb79c46f210dcd60bec221a11fb","reviewed-ok","ready"
"114","legacy-114","蓝玫瑰","5","mature","5","mature","61","state-character","Crop_114.swf/DefineSprite_61/1.png","c7a31431338e34ca50da18e96f85d047b6817f3bc98ad3089223a2dd4fbe57fd","apps/web/public/assets/manor/classic/crops/114/mature.png","c7a31431338e34ca50da18e96f85d047b6817f3bc98ad3089223a2dd4fbe57fd","reviewed-ok","ready"
"114","legacy-114","蓝玫瑰","6","withered","6","withered","63","state-character","Crop_114.swf/DefineSprite_63/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/114/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"31","legacy-31","葫芦","0","seed","0","seed","2","state-character","Crop_31.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","apps/web/public/assets/manor/classic/crops/31/seed.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","reviewed-ok","ready"
"31","legacy-31","葫芦","1","sprout","1","sprout","5","state-character","Crop_31.swf/DefineSprite_5/1.png","b4bd5bccc0b16042a7a8c6b6d635179f183b2c11f90761af0a2f012781bf25d7","apps/web/public/assets/manor/classic/crops/31/sprout.png","b4bd5bccc0b16042a7a8c6b6d635179f183b2c11f90761af0a2f012781bf25d7","reviewed-ok","ready"
"31","legacy-31","葫芦","2","young","2","young","12","state-character","Crop_31.swf/DefineSprite_12/1.png","fda8666f49399105c48d4abcfc82187c2036d4a40077bd7b459a92ea0b2d6db5","apps/web/public/assets/manor/classic/crops/31/young.png","fda8666f49399105c48d4abcfc82187c2036d4a40077bd7b459a92ea0b2d6db5","reviewed-ok","ready"
"31","legacy-31","葫芦","3","growing","3","growing","22","state-character","Crop_31.swf/DefineSprite_22/1.png","b0e2550d60ed9babf259750759130bfb0827a77ae3843efbbc7b4971d199d60e","apps/web/public/assets/manor/classic/crops/31/growing.png","b0e2550d60ed9babf259750759130bfb0827a77ae3843efbbc7b4971d199d60e","reviewed-ok","ready"
"31","legacy-31","葫芦","4","pre_mature","4","pre_mature","27","state-character","Crop_31.swf/DefineSprite_27/1.png","1bafc4c4bab45af0de3119c7b4ee211799e5a9a78ce2c810c144379e5e4e99a7","apps/web/public/assets/manor/classic/crops/31/pre_mature.png","1bafc4c4bab45af0de3119c7b4ee211799e5a9a78ce2c810c144379e5e4e99a7","reviewed-ok","ready"
"31","legacy-31","葫芦","5","mature","5","mature","30","state-character","Crop_31.swf/DefineSprite_30/1.png","867385716189c33ca9cf50b0e198e501edf69dddab3b524a45f8c506146dc2f4","apps/web/public/assets/manor/classic/crops/31/mature.png","867385716189c33ca9cf50b0e198e501edf69dddab3b524a45f8c506146dc2f4","reviewed-ok","ready"
"31","legacy-31","葫芦","6","withered","6","withered","32","state-character","Crop_31.swf/DefineSprite_32/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/31/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"45","legacy-45","猕猴桃","0","seed","0","seed","2","state-character","Crop_45.swf/DefineSprite_2/1.png","a77fab6c0fcd82551067c06ec011cd0597c5ad7783e81a80ac4a9b6e760de1ce","apps/web/public/assets/manor/classic/crops/45/seed.png","a77fab6c0fcd82551067c06ec011cd0597c5ad7783e81a80ac4a9b6e760de1ce","reviewed-ok","ready"
"45","legacy-45","猕猴桃","1","sprout","1","sprout","5","state-character","Crop_45.swf/DefineSprite_5/1.png","88d75f181c007f64e9b8d3c92e0242e7b1f30adb491c16811924f977657f1930","apps/web/public/assets/manor/classic/crops/45/sprout.png","88d75f181c007f64e9b8d3c92e0242e7b1f30adb491c16811924f977657f1930","reviewed-ok","ready"
"45","legacy-45","猕猴桃","2","young","2","young","13","state-character","Crop_45.swf/DefineSprite_13/1.png","0fb9ca335d8888f1254c8a98f02f45d7772f87720edffe0288d3a3389d64054d","apps/web/public/assets/manor/classic/crops/45/young.png","0fb9ca335d8888f1254c8a98f02f45d7772f87720edffe0288d3a3389d64054d","reviewed-ok","ready"
"45","legacy-45","猕猴桃","3","growing","3","growing","23","state-character","Crop_45.swf/DefineSprite_23/1.png","f72b2ccd0e5eac144a06fb6d8f67a3557f9ef213c6e6775021993b9221df7f24","apps/web/public/assets/manor/classic/crops/45/growing.png","f72b2ccd0e5eac144a06fb6d8f67a3557f9ef213c6e6775021993b9221df7f24","reviewed-ok","ready"
"45","legacy-45","猕猴桃","4","pre_mature","4","pre_mature","35","state-character","Crop_45.swf/DefineSprite_35/1.png","d768af2095873d0779002fe3b4d485fa2597ad5def5b0d05c6b80ff6dd8252af","apps/web/public/assets/manor/classic/crops/45/pre_mature.png","d768af2095873d0779002fe3b4d485fa2597ad5def5b0d05c6b80ff6dd8252af","reviewed-ok","ready"
"45","legacy-45","猕猴桃","5","mature","5","mature","39","state-character","Crop_45.swf/DefineSprite_39/1.png","15f39a9bea34dc4cfb97dd9b1c577deb89aa1ce1a3c3c6803fdb3e31949d79ce","apps/web/public/assets/manor/classic/crops/45/mature.png","15f39a9bea34dc4cfb97dd9b1c577deb89aa1ce1a3c3c6803fdb3e31949d79ce","reviewed-ok","ready"
"45","legacy-45","猕猴桃","6","withered","6","withered","41","state-character","Crop_45.swf/DefineSprite_41/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/45/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"54","legacy-54","梨","0","seed","0","seed","7","state-character","Crop_54.swf/DefineSprite_7/1.png","b02d72490ec6acfc3a22d7344cfc929019dccb62a682f35c4b6f61d656e435a8","apps/web/public/assets/manor/classic/crops/54/seed.png","b02d72490ec6acfc3a22d7344cfc929019dccb62a682f35c4b6f61d656e435a8","reviewed-ok","ready"
"54","legacy-54","梨","1","sprout","1","sprout","10","state-character","Crop_54.swf/DefineSprite_10/1.png","0dc65e8a8650d4489e950f2cdfc38e3904e8a6a25fadac74337db60e800ae88f","apps/web/public/assets/manor/classic/crops/54/sprout.png","0dc65e8a8650d4489e950f2cdfc38e3904e8a6a25fadac74337db60e800ae88f","reviewed-ok","ready"
"54","legacy-54","梨","2","young","2","young","16","state-character","Crop_54.swf/DefineSprite_16/1.png","1af9e22b1240c8ba60a06cdfd4186b10a15902d400284acb275c75fa1ac0b5eb","apps/web/public/assets/manor/classic/crops/54/young.png","1af9e22b1240c8ba60a06cdfd4186b10a15902d400284acb275c75fa1ac0b5eb","reviewed-ok","ready"
"54","legacy-54","梨","3","growing","3","growing","19","state-character","Crop_54.swf/DefineSprite_19/1.png","6408ff3829f5b56a11654ce13b3225aa0485651710133210661c146417ac0fd3","apps/web/public/assets/manor/classic/crops/54/growing.png","6408ff3829f5b56a11654ce13b3225aa0485651710133210661c146417ac0fd3","reviewed-ok","ready"
"54","legacy-54","梨","4","pre_mature","4","pre_mature","22","state-character","Crop_54.swf/DefineSprite_22/1.png","326583ae5a98b3b1bb7fdf3ec28b0fd69175ae33358766203bea142a310f9268","apps/web/public/assets/manor/classic/crops/54/pre_mature.png","326583ae5a98b3b1bb7fdf3ec28b0fd69175ae33358766203bea142a310f9268","reviewed-ok","ready"
"54","legacy-54","梨","5","mature","5","mature","25","state-character","Crop_54.swf/DefineSprite_25/1.png","155da430f0ee8089c6d0caa8568e5fe49f4fb46751546d2d46e75afcb172746b","apps/web/public/assets/manor/classic/crops/54/mature.png","155da430f0ee8089c6d0caa8568e5fe49f4fb46751546d2d46e75afcb172746b","reviewed-ok","ready"
"54","legacy-54","梨","6","withered","6","withered","27","state-character","Crop_54.swf/DefineSprite_27/1.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","apps/web/public/assets/manor/classic/crops/54/withered.png","d6a6f31b306ea0342f210da30b05bb6dc4cdfd731ac7353489f434a30c6b1bba","reviewed-ok","ready"
"101","legacy-101","薰衣草","0","seed","0","seed","2","state-character","Crop_101.swf/DefineSprite_2/1.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","apps/web/public/assets/manor/classic/crops/101/seed.png","db64a2423bcb9185ca003d386c22654cd570c0c817515db055cea33e28d4a10e","reviewed-ok","ready"
"101","legacy-101","薰衣草","1","sprout","1","sprout","5","state-character","Crop_101.swf/DefineSprite_5/1.png","9f993b260c4865d50061ed22973f6af7a1b4cb634cdc80102dfb059c1d3f3287","apps/web/public/assets/manor/classic/crops/101/sprout.png","9f993b260c4865d50061ed22973f6af7a1b4cb634cdc80102dfb059c1d3f3287","reviewed-ok","ready"
"101","legacy-101","薰衣草","2","young","2","young","10","state-character","Crop_101.swf/DefineSprite_10/1.png","6e5ee59c459afd3b038004615ed78bb455345adfd6b1548470c7d027251f7810","apps/web/public/assets/manor/classic/crops/101/young.png","6e5ee59c459afd3b038004615ed78bb455345adfd6b1548470c7d027251f7810","reviewed-ok","ready"
